"kappa","beta","tau","psi","mean_E1","kappa_se","beta_se","tau_se","psi_se","mean_E1_se","max_lik","convergence"
0.822516722680229,0.0990481250170591,0.882804426997042,0.584859180639166,4.34167353853817,0.0341338544131975,0.0452338511313522,0.158345954119043,0.225958996747206,10.4504250761778,-466.112122911769,0
0.768094235383977,0.126077506068732,1.10820624292957,0.423242907116015,1.13818855017397,0.0349848600671933,0.0444162332663303,0.190106705471862,0.111175387487153,1.82249674833055,-484.581938113809,0
0.837545701739418,0.094408098289396,0.745988255720107,1.55884527914874,1.52088788232945,0.0221026939111796,0.0281487623113732,0.0887165658495262,0.991703062328121,2.25217516875731,-451.875361757879,0
0.802231424439461,0.108540920874213,0.893487573125304,1.98688001204332,2.54901296532026,0.0254320373890357,0.0366480352441013,0.127955762684883,1.31653349535684,4.81848714352668,-480.954772980712,0
0.798446189208513,0.147047271372512,0.933550438178718,1.12027777808391,1.85109363438798,0.0367665952132363,0.0487618895208256,0.168863065089257,0.622388311787779,3.31608971564966,-480.300986325352,0
0.687297838887849,0.00292428656328403,1.47278946283182,0.0772041668720252,3.51959992493217,0.0440610584677847,0.0270737804091016,0.314976254181201,0.0103877932721321,8.00848236571911,-463.985098634814,0
0.836815739053823,0.127961269484615,0.718949725626775,1.87443702509137,6.14067839870832,0.0261119377148767,0.0343307622541489,0.0980126030768323,1.55126217476486,18.4029255390833,-461.387013066496,0
0.820324641325017,0.117064167937339,0.918247049669294,0.964727351179332,6.25811381728827,0.0313645721834447,0.0359633696673272,0.160657754251052,0.498816125254266,18.3005662604048,-484.463038158406,0
0.819231865716014,0.0857121667749535,0.95292362701812,0.851803090135003,0.599441607521679,0.0302382489648834,0.0332090684853727,0.159731334412457,0.389916120977281,0.708599782235384,-473.478839540055,0
0.852322295165687,0.13829202431541,1.0086493432347,1.66379812356958,2.38307326179124,0.0266174201120962,0.0397855384213312,0.197801395755758,1.26894067967764,4.51460215559074,-521.416043791594,0
0.788272388630084,0.0900401388705964,0.959365868153211,0.627553142264662,1.29380228955555,0.0346639543632285,0.0439282476639221,0.1577493397899,0.214150749913255,1.99744330031026,-464.606180756323,0
0.761952401905623,0.073069687304036,1.34691785249326,0.437817261288744,0.180971210865388,0.0397933849031724,0.0418582061957408,0.314854440848083,0.116004878962443,0.204805963810621,-498.534470661305,0
0.801243035642601,0.0711991154056759,1.06289779192073,1.13906547940329,3.4031021278943,0.0307863491168803,0.0354997562741923,0.192333627458887,0.564154561311056,7.55133767885644,-487.166016439702,0
0.797712216560481,0.119453855699017,0.93628348215935,0.81262925551758,10.0966397251829,0.0322216680682553,0.041545620890282,0.152994010716212,0.325270358674438,35.9526449478817,-472.840818729515,0
0.783086094855284,0.0363053824838078,1.17109121803876,1.25412361921065,0.00186768597784243,0.0288267976606245,0.0299841817883999,0.206923840329396,0.571703197734987,0,-496.320466053808,0
0.805075914964329,0.0634971164756342,1.11960917505058,0.653441266830545,3.21859793767004,0.0338006630064519,0.0348942893909228,0.22415271445612,0.241878872442373,7.07933487744448,-488.021394589255,0
0.78771474505203,0.0860502405998353,1.04277640796649,0.837696894866139,3.76824113855441,0.0335352276926305,0.0388681789818446,0.186539162233671,0.337529469275406,9.06200443674312,-481.843470497612,0
0.826755186649116,0.106547827276794,0.888264686720257,1.34189015535679,13.1201005537188,0.0300402830930695,0.0372350207255214,0.156217861252614,0.936441822183166,52.2834818238198,-484.70192457429,0
0.804765946106998,0.0586852141150866,0.991091700775611,0.940935535471543,0.570870331014405,0.0281379517353024,0.0324408374026766,0.156180879180894,0.38163678420202,0.643890109924859,-476.478665063785,0
0.839827469004025,0.158014177960137,0.958367805812776,1.55556072117832,6.6550927072816,0.0282734657571062,0.0392202278778573,0.181868204401612,1.18253721637183,20.684112620185,-514.99648422105,0
0.813115095883279,0.0747369072349425,0.935936798052887,0.912785604312327,4.44022125396213,0.028328279533043,0.0323201688519983,0.146037773986128,0.398708972235814,10.8907857475463,-475.238894430843,0
0.807150089517888,0.0999252065788677,0.899325688516198,1.39669154296988,3.01679697525632,0.0322813609595655,0.0431960237706076,0.147830609498856,0.859045233685833,6.68635033451192,-470.349352206691,0
0.759349738955361,0.0821243880198316,1.25529122556901,0.630973653850046,2.58621543910249,0.0363085758714291,0.0454091676540343,0.251782906514734,0.181650967667409,5.72326037598063,-504.658988875228,0
0.768295042046403,0.0423863409508419,1.21544765012209,0.771272688823969,2.11079044431747,0.0389693204518933,0.0418781056423406,0.262818051992878,0.316902213034291,3.9473397536049,-491.855811280699,0
0.80661662595547,0.165813316948336,0.921669580455241,0.410417693477022,6.71672332990602,0.0363560872662932,0.0466929160702752,0.167380614829378,0.137246177057886,20.6638779682081,-477.378963915153,0
0.709266469719925,0.0471693616026713,1.33931980103975,0.223727709307293,1.7788630899068,0.0475826766291107,0.0481695830194108,0.303401942947451,0.0429238518610494,3.27975575358442,-479.109395086665,0
0.791266709720711,0.0608030192404182,1.14045961186949,0.862006577780289,9.95436322987168,0.0357188226719509,0.0366323684765485,0.245337820152579,0.372074169921868,35.9266494442796,-497.085024935439,0
0.815401213916817,0.177507037788756,0.944334881854794,1.69513492656536,7.5025604482408,0.0365518034039366,0.0658626250851766,0.199107745217636,1.30026457410154,25.7851171782738,-507.41746076221,0
0.839543563528748,0.112230391206127,0.983155670123079,0.950561199815887,2.49780716126546,0.025856651898492,0.0340181582350327,0.168200570626343,0.436001809330898,5.04786529339685,-497.488345683368,0
0.790835177942684,0.0449875358607036,0.899003579027062,0.904345418970272,1.39221214478067,0.032585400043456,0.0336022165224178,0.136632226536881,0.388492523136868,2.09148342916727,-449.174291495027,0
0.798808700793922,0.143938184059533,1.09082062832662,0.518551110606325,4.63290613886015,0.0412405088075043,0.0479980029957521,0.251795781428871,0.183519498903895,12.298890886183,-498.562319722203,0
0.816269346957071,0.171724038548252,1.04095232247252,0.639791224194679,8.24222175344643,0.0364514098320579,0.0456762146960683,0.228035279368671,0.249188064429252,28.8186663939727,-507.983889709032,0
0.797894026671786,0.113322024760775,0.820403305090864,1.46153420853643,7.68961195847478,0.0294224049255127,0.0376780520047124,0.113647564325139,0.848752410090764,23.7611716794362,-460.788576517256,0
0.801885000262894,0.138625592107537,1.07598733959569,0.537005733308559,1.21539414084487,0.0376794810300968,0.0396877279161153,0.225461600121913,0.192852703937929,1.97624796101992,-491.640780921642,0
0.800163918782111,0.103334129032823,1.14301145754115,0.748491768098415,5.53102322011611,0.0386056741011632,0.0468946444296976,0.269765785520702,0.314492530013762,15.5580408662724,-505.192006816314,0
0.761946255745176,0.0676816604487012,1.37877834098598,0.721639785325048,4.14983740241159,0.0312083227459223,0.0365021352733841,0.276713692903536,0.212418769626753,10.4580589089488,-520.123587647086,0
0.809637404054621,0.0806940640932754,0.87292171501084,1.0577384481262,4.33439337910862,0.0293689036830052,0.0348480531946893,0.131524596719885,0.550142685911862,10.3254548184087,-462.483515523316,0
0.794111194420625,0.0757852093238008,0.994300977041973,0.445922356452961,2.13548788184529,0.0358311895246272,0.0400804393756305,0.177373140251103,0.141751267584965,3.93901107999891,-457.902615091301,0
0.830385279555169,0.0792664794634916,0.677588820240151,2.2669531860144,0.979740604431956,0.0235129817204785,0.028998454304106,0.0780145454710869,1.99784152997124,1.22108873505288,-430.651019288856,0
0.744036115303413,0.0694814918698073,1.16122440954726,0.419374832797529,4.06327176513718,0.0407316361332369,0.050826826858099,0.226874606656724,0.102335200874556,9.81512090161511,-475.169683706507,0
0.821273400902946,0.147839480505894,0.946341777991982,1.30213241732275,3.31336797237486,0.0325437382786256,0.0422808842636888,0.175385699184601,0.850707377510291,7.29811534203408,-499.391270243817,0
0.77232971239063,0.0966147454105185,0.993574054495268,0.316350857365713,4.60076503011271,0.0391209445430525,0.0415331078960913,0.175770010820288,0.0837214144446764,11.8597097251443,-460.147618710088,0
0.762589400559627,0.0585383416093515,0.933662144438749,0.601107719968362,4.2890379253311,0.0316020590813657,0.0396328098346876,0.127382091710936,0.188528482896122,10.2428033257721,-453.289954942028,0
0.871464213452103,0.143114107894376,0.521458145257668,2.36447472113311,5.08652400820429,0.0222294487390496,0.0309463179945736,0.0559528703273827,2.76264258119019,12.7683880309734,-437.377224890448,0
0.785724963108894,0.10607140335194,1.05302549463722,1.08296145728601,2.29042952584381,0.0310840606560601,0.0385322517840948,0.177471109735482,0.483255275049358,4.35771557077037,-491.791078228623,0
0.805617537781374,0.132796554042359,0.96094217695564,1.57576025505236,0.918012480989011,0.0300056306581355,0.0412850757328154,0.161138065028997,1.05127874488774,1.26967650468654,-493.19221391761,0
0.812842079174369,0.0998016805966695,1.20317649221174,1.21855796451225,0.00616489873537648,0.0347291262152507,0.0424002139231916,0.286275583421342,0.712231878679147,0,-519.759836737905,0
0.73282827344824,0.0210853232748262,1.1925583548364,0.323262500164647,1.09006703757348,0.0507527337214342,0.0444096013964275,0.274999404430528,0.0841517461656017,1.73110857084465,-464.140997376671,0
0.779214273927366,0.0527606655855481,1.20922662991799,0.825713667591026,4.25963029444602,0.0304903560670606,0.0334330247619498,0.223783856326021,0.2721459875672,10.554632845551,-496.023288337167,0
0.809348480752521,0.0711724462975787,1.15409347906606,1.58637519920128,1.73377002367226,0.0287355357567807,0.0490860742511232,0.224518596211566,0.893748857573677,2.94529464631877,-506.916473373648,0
0.764240756241153,0.105125881665135,1.08520986625987,0.271477749093361,9.0025650966386,0.0403894575751178,0.0497323451936244,0.210304531180214,0.0642568361452139,30.8794293258744,-469.645887905702,0
0.740969732585846,0.0934995554925856,1.27320731508354,0.228996921591316,2.1016618874837,0.0565065830693518,0.0568289882317251,0.358120868293892,0.0557251449227906,4.29876612639244,-481.000742860393,0
0.805216722761468,0.119353462832374,0.909452637532529,0.938309277929128,3.15034613144227,0.0307387688673578,0.0420043366104981,0.143375543912454,0.418790279185199,7.32594244513901,-478.563291008269,0
0.836158323492718,0.133323006579991,0.917834086525026,1.24597411097408,9.02936402784686,0.026423952648781,0.034610043922075,0.151200597937774,0.713236059592756,30.6767844940407,-493.215805566383,0
0.792248091191876,0.101065866632494,1.0464822120978,0.676926708177556,0.368819629065648,0.0324093836982877,0.0468287161258836,0.181557190830097,0.220198413386483,0.392868434286738,-482.540654293193,0
