"tau","beta","kappa"
1.2923110808454,0.0510349995992958,0.737655079000121
1.10595451772746,0.108481883989745,0.75915624613949
0.851017054785715,0.0379788389041757,0.825754083786709
0.922707245556464,0.160308272276354,0.817862762424701
1.09051241111407,0.0872599079805522,0.788578439101576
0.955962303628851,0.0841553894564715,0.830081353780865
0.897607163855931,0.146100963899646,0.824754556060927
0.96556274649907,0.112922712253891,0.79884109447936
1.03663242873095,0.0958920856783206,0.787139131677424
1.15821116119981,0.091136118877907,0.763726813300732
0.920788835126357,0.0868776376107387,0.798514478090513
0.858777796331888,0.203052668669508,0.835040761365369
1.08075515572487,0.107956796349241,0.777713871714342
0.594964662787123,0.115907299969412,0.883385993181669
0.855715559422952,0.111247206648543,0.837625131039288
1.29036769281434,0.0710316409816126,0.738474322494053
1.18717493508614,0.0818886420837486,0.762659949003171
1.21411434507108,0.0691453680759921,0.750899806099491
1.17513367729277,0.0663690182287856,0.792305818788836
1.0178768154238,0.136045856991645,0.807511948671747
0.989764238016069,0.115839600795146,0.801092395897092
0.8345739232161,0.126026684505652,0.827567371236343
0.92521065387655,0.144663763610167,0.804643020718634
1.04086343889144,0.0888638280728345,0.785034399237622
0.707338416714106,0.112453333080199,0.853066386224739
1.55332282422121,0.0518917569018071,0.713197410594311
0.893627605727419,0.0708862024131273,0.835609344053087
1.35037154761582,0.0919566743307256,0.732811328133
1.04002566791045,0.115661474564679,0.792906079667373
1.10846486716558,0.0442906539047554,0.777595331628095
1.24510578242274,0.0603852118760512,0.756910233810476
0.912307254047846,0.0847241842758015,0.821256415742977
0.720205651760603,0.0703019978819456,0.862922411160906
1.54448479520537,0.0708570504947118,0.731860278610179
1.59532779786178,0.0575429061769083,0.721777502988877
1.32881518296099,0.0716522653308631,0.762372106051326
1.09047203365552,0.0780915522976499,0.782601269207433
1.02575268500043,0.130966717149669,0.799814073965568
0.765398559159579,0.0888120495738185,0.842640098856995
1.01222503293374,0.133546667533939,0.788679533834293
1.19263350649395,0.10020220524614,0.772658500477707
1.31875285085761,0.10324045938195,0.737822494859321
0.973148328870853,0.151072814626486,0.807144603870223
0.906307870707396,0.104230521242018,0.818229468369957
1.03589779501049,0.0687635627044264,0.784457387638266
1.1457858924673,0.140582801644483,0.776910846482224
1.08467294021016,0.0964084215100133,0.800023425477478
1.22837077401567,0.108354551261952,0.754325845196866
1.06909688232869,0.0938158330929372,0.79176141754408
1.1613033379667,0.0555090502254051,0.773005602430277
0.932302564168594,0.122217064396671,0.790116487129988
1.17113539449386,0.13059386535774,0.7568240459938
1.11303732255909,0.078011428600105,0.79023043298924
0.849694311869214,0.133699119525703,0.818208320096446
0.992192593228395,0.0946707122827813,0.812369025486309
0.784643507051934,0.055946652850705,0.834183536125965
0.948061662508014,0.121336801988952,0.831784658887861
0.907850363592214,0.136175989563738,0.804931163817745
1.11231217468332,0.0740136248911386,0.768268296940974
1.02462898469936,0.07290023153127,0.803183060949028
1.15502516849309,0.0623192885590941,0.78907502401514
1.0835007971763,0.141527439455967,0.766989075876065
1.3487271062982,0.155300143043958,0.719015186187874
1.01546983035935,0.0691014852479628,0.819053843485503
0.981609160838008,0.0637707611957151,0.803442298590707
0.840281565981894,0.064003217879074,0.826960138801093
1.27050361007061,0.0741705140665679,0.744365470810742
1.15091486177533,0.142622205716087,0.771007787151745
0.798255893533374,0.117269835765634,0.845419075613212
1.40126804793935,0.117230767040241,0.715651775986332
0.757184339313319,0.131435296059714,0.846475194786432
1.08960916767807,0.122698239734155,0.804939282549576
0.905284445578013,0.102641815042505,0.815924268894263
1.0290743244579,0.0527519762518522,0.800334822573167
0.672078633331791,0.0873892273227311,0.870554962763523
1.71022135490021,0.0473127848492626,0.675602929647154
0.860275718581374,0.139198984731071,0.806418605179709
1.12847484512034,0.103158505431328,0.762925452705811
0.963837618615739,0.15066248372137,0.811603280176751
1.08867378938009,0.165143023998784,0.780597785292203
1.25633729483843,0.115798784123463,0.767431082036573
1.27511354688271,0.0734470009928254,0.758957741610074
1.22490438244754,0.102625874299896,0.764983809967855
1.23185064478271,0.110007527519411,0.763560336893913
0.990354268815335,0.0741381234675433,0.781378748605886
1.41220500472991,0.0545707709534002,0.722006888832695
0.826208723386024,0.0991824877880393,0.835809077228533
0.882830077226278,0.142468635753734,0.819388282073183
