"kappa","beta","tau","psi","mean_E1","kappa_se","beta_se","tau_se","psi_se","mean_E1_se","max_lik","convergence"
0.424493179353983,0.45222272586782,1.08960529904705,0.326708991912042,1.18547402781184e-05,0.119941821140994,0.143687964602774,0.251671742210766,0.189318669510253,5.9214014553548e-08,-422.36897517596,1
0.487302202892318,0.489857668442014,1.09873000960266,0.539187186724479,0.587633465747072,0.00878033535886998,0.00884868735468409,0.039913479994162,0.00888755060767653,0.901245206451102,-448.27635458068,0
0.539987247945907,0.427961398000847,0.92236975388037,0.817636477397186,5.26827747169698e-07,0.114244905456403,0.159756354241649,0.212952996809417,0.253562130864278,2.23653222944211e-10,-428.205995139167,0
0.680683028607082,0.648668677198612,0.656042382848211,0.907340171432213,0.0968572423884465,0.138392523467259,0.0637971441514042,0.184149729916404,0.388269001235668,0.0816582046835626,-435.624251385208,0
0.631020200309406,0.589537927869465,0.674991282835998,0.682979311530587,3.48431343331896,0.0675361005381605,0,0.131625795305257,0.356735825132697,10.1758091833928,-417.137758780672,0
0.513972336349935,0.411038644079398,1.14901248928311,0.65412352803636,5.84029562980909,0.0858061807107271,0.12257337814676,0.253801130325346,0.234272848173811,22.2560652043192,-456.41288069433,0
0.481105778328583,0.416224499342987,1.06443638694223,0.430538052383928,3.91368449166649,0.108520452915416,0.11910991043889,0.247766399280567,0.202450404267744,11.03610197536,-438.322968888262,0
0.32742176477275,0.235884222555268,1.51447472802903,0.191230082403176,1.05503384451717,0.110826778689408,0.274128576012485,0.394466502740302,0.188157133353066,2.36211134964722,-448.697670333777,0
0.370896907861325,0.273770217737237,1.25097401599778,0.363187025599674,1.03962270665397,0.0928730006920673,0.161419037855677,0.248192853093198,0.200190965432192,2.04659627444661,-431.449280926428,0
0.541088934215284,0.5265567552751,0.918061673693466,0.5265523652981,1.02315864532994e-05,0.107277817439932,0.111905611394827,0.197356144156818,0.239595907568412,5.46331450605507e-08,-427.689585527737,0
0.491104467494414,0.548837832680471,0.906755655476294,0.502819519039139,3.13475585062565,0.111765574803735,0.137664438728416,0.189221968824945,0.175523559760479,9.19686106643239,-420.22135832333,0
