"tau","beta","kappa"
1.055516214652,0.499981975446765,0.495209844738401
0.94283874140768,0.472713742892937,0.529990657324187
1.129314802988,0.372490994263943,0.448307375189057
0.555275020861092,0.640290803358005,0.701143691678637
1.14679433673679,0.350094013836563,0.419050487975286
0.987955183681951,0.416963912897346,0.525249791599255
0.428874590372011,0.755406353384078,0.795579318221158
1.07172444750066,0.545015161771809,0.442100756116261
1.05145296802643,0.498583391612078,0.483822794292377
0.891449418970825,0.55606294232919,0.565570458591216
0.748329111867285,0.646756402214814,0.619364642997312
1.00542991197596,0.460367110890112,0.4719380714412
1.15076075581097,0.429146524409491,0.439200411398163
0.832042357036583,0.634142899952134,0.577643473585491
0.505901137143616,0.652620441974827,0.748182609684611
0.97063727841179,0.456838401305624,0.522324174009946
0.884106646908817,0.581148339210526,0.550758817627634
1.02893955089376,0.493422185228422,0.470710107564938
1.32548754627125,0.288837036245803,0.358117411006659
1.18344879065785,0.454565817206716,0.445950940703253
0.980810450433062,0.560518009814004,0.511548580461622
1.07207695076176,0.468427854204772,0.424542699537433
1.16358584339503,0.411915398500053,0.409646959211047
1.10145858285583,0.516564064533596,0.455801095426959
1.1495145446195,0.41533785353914,0.420315408663894
1.27078179780221,0.318472250648332,0.37276317976199
0.855814236860941,0.608298048459905,0.591886391577996
0.717980572951195,0.657983370059241,0.62682922403784
1.26857504569315,0.40899109303082,0.37966990430653
1.24050705369824,0.320404786846551,0.383139207509575
1.08698190914267,0.343016579749616,0.506590145645635
1.09243130314635,0.431024417966105,0.455418094144392
0.96950517401218,0.564702980756395,0.483756563358796
1.15477693757538,0.453834171219548,0.442406114159644
0.754392735550617,0.556645523467517,0.615105747168052
0.911932258520586,0.549728338985275,0.550550882937119
0.973346295768013,0.432801651858718,0.508410961733327
1.11673323490257,0.436552778218998,0.415016639652922
0.735000574884906,0.662327975832327,0.622689643282903
1.45098642924412,0.237370219368094,0.267178571088828
0.97572260810992,0.493930046495947,0.527952294092927
0.901247808569085,0.506661162308083,0.531332392839789
1.0528546787859,0.368184350467066,0.46501286647058
1.32994416404737,0.176938071181132,0.282662263189122
0.930227275366278,0.598716024991857,0.508596262352732
1.08405259413972,0.417793796184045,0.462542095121605
1.07476407509634,0.468123739513043,0.486741129371373
1.07903856018347,0.541868110495948,0.436533388938138
1.04923548769648,0.476094922882962,0.471417890329228
0.988217496219156,0.432277088927958,0.498621260162782
0.422435654662416,0.711462581256567,0.784030851399583
1.20117402431199,0.412542208995801,0.378917257336098
1.17295967134274,0.380899432012517,0.41730766450932
1.07182034005843,0.550460480727802,0.444652673544854
1.10089567492968,0.403769839170844,0.451745181807927
1.20122159052512,0.303764305917849,0.38556440382347
1.19247972488084,0.42826093008049,0.424478897258281
0.883798705783937,0.536562307831531,0.54088378920315
0.95926385324881,0.519067238628228,0.495389872041657
1.03978930384408,0.447657222443947,0.491545572692383
1.05272469165302,0.369496323036375,0.468320862801506
1.16580574730054,0.335341440324809,0.421149082770336
1.20755691100793,0.303023415378192,0.378828749481519
0.786568618032819,0.537720132294867,0.615557860199013
1.06706727727326,0.359665440213157,0.452786011654739
0.651256884704699,0.695268208479767,0.679025685212075
1.08314633656938,0.441629789158664,0.470344089697124
