"kappa","beta","tau","psi","mean_E1","kappa_se","beta_se","tau_se","psi_se","mean_E1_se","max_lik","convergence"
0.595854068625107,0.256442829774619,0.888587026747867,0.760399791773785,2.21156300502699,0.0434675364828859,0.0647724539075889,0.0936618686069415,0.181778142450424,4.34824542696076,-860.128796847643,0
0.533593935643485,0.259615607209562,1.28382060195648,0.500760211937608,0.399207461757812,0.048815883429348,0.0738809702901344,0.185477284118528,0.0846690020764,0.568634671184116,-946.850692295416,0
0.650517189502639,0.244948841905807,0.828630000578166,0.827388649716399,0.416287281632859,0.0389994477006953,0.0589660913722703,0.0833317638085005,0.228960693422014,0.444391048361605,-862.709528169565,0
0.617498301568486,0.211931148275692,0.960161990169821,0.804632766719371,0.00444180781255501,0.041609763867189,0.0548836196058998,0.109328795037089,0.210488970919373,0.000367810119416452,-892.206842457427,1
0.621653782218567,0.204203633996073,0.962524907224192,0.791608078344927,0.000287827635104069,0.0412871897637905,0.059125969465396,0.109874764162717,0.208749571537002,5.82446790861634e-06,-888.54996506899,0
0.573539304725057,0.219116648471188,1.07217715178698,0.760085053099101,1.87865879221338,0.0436585371812781,0.0601934661317955,0.130201089893483,0.181209831613002,3.55877047951297,-912.452560449233,0
0.523648698102927,0.177447717614629,1.18783301251757,0.42464173379821,0.327242796914582,0.0499796837277397,0.0821313217564319,0.158583910834028,0.068740121217931,0.418677381411675,-904.496780301733,0
0.591526568670125,0.391865417512182,0.924781151446423,0.547112642449339,2.14401533211019,0.0569412953007301,0.0789013280489344,0.124201541872863,0.122855917091952,4.68533986494005,-880.878937461364,0
0.603388846492457,0.168096358402135,1.00994787730821,0.712808473501346,0.00018180337455558,0.0378085307513493,0.0545329511316967,0.107649919098973,0.151734203334325,2.49834536476219e-06,-895.033324771182,0
0.647090490067272,0.339147457339663,0.926167266338642,1.6872538967466,0.491896872710588,0.0390062456224101,0.0680501250313687,0.107997701523811,0.757509785499899,0.508744577678157,-923.320635089446,0
0.651589594591063,0.245757087625846,0.932205926331327,0.610117148882535,2.41062037205596,0.0445632155792194,0.0576202623792166,0.118507635815338,0.151199574043981,4.9736612432278,-898.768671675487,0
0.630317597788423,0.199352778005521,0.843913715381287,1.06992160833273,2.16849231593982e-05,0.0396552135127845,0.0532409907412023,0.0850377436161833,0.353819283187696,1.22295965214444e-07,-856.836942467039,0
0.560124809803716,0.168240464246848,1.12823068939695,0.577681770471357,1.86236616862795,0.0466748522836625,0.0663673419172944,0.145978662390797,0.112193040519953,3.74792560671267,-906.595133436883,0
