"kappa","beta","tau","psi","mean_E1","kappa_se","beta_se","tau_se","psi_se","mean_E1_se","max_lik","convergence"
0.420402158765764,0.596213462271702,1.20528485718559,0.464000940421292,3.7969112781604e-05,0.0664049880557185,0.0747351504794733,0.170893606779786,0.10054530287715,5.52930151327029e-07,-1785.05533150483,0
0.612096822785678,0.610904081528482,0.82904932863607,0.648609717014375,1.22579902984622,0.000817064784055598,0.000820639842273932,0.00235772336188167,0.000784082751176366,1.83199218162919,-1763.07810314086,0
0.58884261009778,0.500416809908324,0.789682210610166,0.379968227672265,0.00122122204243354,0.0498487137588143,0.0573353041942203,0.0778790633162026,0.111018535633962,4.29732458137157e-05,-1667.45965740967,0
0.457880214513935,0.41327843548121,1.04933052560313,0.414815921296379,2.40726541168913e-05,0.0564409389782869,0.0759376553208371,0.118831043462309,0.0997986449563968,1.75597816715647e-07,-1703.89608216916,0
0.445152584327603,0.397798671152152,1.08933378132469,0.441107140043614,0.840717544864777,0.0536746793745017,0.0774630525560654,0.120496536142971,0.10490529517385,1.94499248699284,-1724.86354346523,0
0.42632610723797,0.422260850214824,1.16772142403715,0.404605600713564,7.64647064627546,0.0566485221443512,0.088055279906752,0.141387315118356,0.0889584732898503,28.423888655414,-1752.52040968599,0
0.512724809556171,0.510180039830695,0.996945560653204,0.547279718969359,5.21135823134953,0.052679470205246,0.0578229968067481,0.11207381021992,0.095019182039069,17.9555878073809,-1758.51257669696,1
0.403477043379075,0.531286566641984,1.14821379152077,0.2400919225849,0.967687405787934,0.0755672184872691,0.093101853738491,0.170620473688123,0.0928385317083935,2.24336379609158,-1698.94392037009,0
0.428533500364707,0.394654008964773,1.0415829509457,0.322172703782045,4.95937611927797,0.0547485189229814,0.0853458347911165,0.109329832258507,0.0938481010410921,14.8298017158957,-1662.40395786616,0
0.533946121746277,0.452227755740469,0.911531628747991,0.575815125082946,0.926035491410955,0.0461575412453662,0.0555799708543433,0.0866193603765923,0.0916535683525542,1.58625997733486,-1719.40075472027,0
