"kappa","beta","tau","psi"
0.746505252142737,0.132239680707224,1.39979799766781,0.531610304483174
0.793792260396942,0.16087983749904,0.919686518629637,0.696876369235253
0.82001887118165,0.101961221767301,0.924023115353407,1.31286767868076
0.856742808921668,0.136513115187283,0.651533705024255,1.89460876914065
0.776684127093569,0.0927813189654103,1.09558767247895,0.514274643078244
0.775264566694113,0.0797863910238927,1.06254912867024,0.5976168950356
0.796738413105235,0.0755938693493932,1.08379078132288,1.20808252298599
0.755504498313121,0.0993970374366733,1.14961784893171,0.673124529321092
0.771074685827915,0.0686981360435635,1.23802809904263,0.81852945217044
0.801548137165967,0.0679380986989723,1.12919109952565,1.23289929974311
0.776181051787834,0.0465726890699973,1.08104551986476,1.0502626941232
0.859476742538383,0.147712574920888,0.690812333681308,1.42471963699392
0.811198811557699,0.119367050891264,0.970060506216542,0.767692725060835
0.84038958778593,0.113304214039277,0.758468678841259,1.71720674719677
0.824963937092822,0.100471170465777,0.954296614969933,1.28780744895444
0.828685081826491,0.0558123040163713,0.918247961410007,1.13338036685023
0.846220847432234,0.109062080769079,0.796883568606162,1.20998603795241
0.759567717789067,0.120283548041129,1.20119968192582,0.694012141253769
0.808298179350787,0.0543761997433999,0.921702353681417,1.24114307424498
0.8288790859426,0.131656318006699,0.889144269442252,1.06005012173891
0.80078453712455,0.135664168414148,1.02277218640256,0.848463254614736
0.825170427742601,0.204795193650268,0.815055465863996,0.950134962620071
0.777127454474706,0.0942136618533088,1.13130104108639,0.710205313413532
0.772144831004273,0.150962682270626,1.11238893503714,0.63337093626657
0.777184440070503,0.0982575187339332,1.12789236436311,0.817406567294609
0.778616964338981,0.0393038947030975,1.15296284972259,1.11349085304784
0.764776173790836,0.0582253622658166,1.12436988927981,0.979050909118742
0.795259368347856,0.0955326888860413,0.841893477353615,1.16965278133523
0.814220414315107,0.0760013094968558,0.989462073357739,1.38435663654448
0.788500777759043,0.0701427119220775,1.20173858077312,0.960553941831111
0.776303519586798,0.0815960285956038,1.15919516150121,0.933623141991891
0.737683192788839,0.0497301358024812,1.2690887132876,0.686089592405704
0.848037809443712,0.10739660086918,0.717565463806793,1.43331395445524
0.748117719316006,0.10981187568282,1.19694459781034,0.551259167712151
0.809737953671648,0.132260555960688,0.840197196586002,0.944995162749415
0.828245128298934,0.0897859341817959,0.941560206665242,1.08095698109604
0.807527634446523,0.0929034121699076,1.04858944753534,0.536322483595927
0.793508084486432,0.0345555669911501,0.939538215586736,0.95464125879696
0.833124797597454,0.104265496367881,0.851397282657792,1.12162090382326
0.77083834981874,0.148231434918095,1.25626416629367,0.0310763828690799
0.823980489636243,0.0831404812077932,0.821659074378016,1.47462827362774
0.754142578786034,0.0330584179698087,1.16143045781478,0.841446225644026
0.800274472321861,0.111940728528686,0.963875396574699,1.21360016436541
0.830294669967181,0.0874461209378833,0.777589822210374,1.02709954295351
