"kappa","beta","tau","psi"
0.481371317945906,0.620906804522024,1.07615451526224,0.505463143384082
0.80115945287027,0.748542232850634,0.41915587334947,1.01923049381537
0.561505621710582,0.513877436595516,0.841470711937394,0.329686513032942
0.396754554027801,0.359541317221819,1.16547020161829,0.332563518464033
0.488959516081303,0.451474529109738,1.00419455090024,0.475968813484018
0.387231732155639,0.347021288134233,1.25372387600956,0.396301842359762
0.728699264917678,0.723224149159746,0.555352604713512,0.981582877211374
0.634155610957189,0.730961284247524,0.703884604518369,0.312781343920757
0.434372000639846,0.380663165580656,1.03566486682844,0.284547617886511
0.543449099500567,0.474067896728881,0.890730806874395,0.707765630636033
0.780255327521417,0.752112852540347,0.438830110939731,0.792369714461962
0.539260731107414,0.411296102768758,0.872179436013665,0.716472696679533
0.660012623658692,0.695581472953493,0.720433250467231,0.553117607643566
0.495563272410537,0.456063903894467,1.0002980308099,0.511598603561681
0.526906580988798,0.441304457528288,1.01857013113112,0.41887845157637
0.53818239712167,0.521635379773937,0.924097023359537,0.457893491849781
0.483516100776669,0.463523216720043,0.953945761865492,0.738001768756136
0.489093245234893,0.425888916768611,1.02794439058739,0.190019433307422
0.40899586349329,0.432103557384283,1.17196120269281,0.390770435732312
0.394586429193229,0.386993396848297,1.2519952644284,0.358248423957314
0.495049351121053,0.422600840596478,1.08463399379198,0.410885968759533
0.746036681704357,0.712569677681419,0.500561700360712,1.1742279798608
0.54125562944656,0.52383541140619,0.941802192746212,0.493208381802562
0.374746039651617,0.497165787039136,1.23112504792597,0.424451963582729
0.397070378250716,0.354741294215361,1.27037271302574,0.39703713018976
0.773357436880761,0.731919273706616,0.465297182083798,0.33613400529287
0.602684636035798,0.52450527752448,0.810126027123008,0.715961646905393
0.79078002417348,0.761017083562524,0.409652712668327,0.976829078222459
0.450616390065546,0.44301711321969,1.12403886592589,0.477958480712423
0.348022508630253,0.38364904231675,1.29352334287758,0.464848362976327
0.588699256283425,0.563741067608221,0.818077179252269,0.798013000782806
0.438339264815262,0.380530629322883,1.10478666610838,0.508231432816091
0.459338845727277,0.483012279915205,1.05320792852326,0.611843314974854
0.545931989387862,0.562403754047909,0.929477217723047,0.397393266836622
0.473176269155244,0.53441691145825,1.06629123122979,0.660945774577028
0.32836517678755,0.320646844758534,1.3110311749107,0.349187171029931
0.524227378796379,0.412965909476089,0.907774161256508,0.552191441841792
0.518023680015483,0.490221128613982,0.878160855011789,0.626105313811973
0.449203301769688,0.460871632607847,1.05918205069689,0.311638203667145
0.492902100642191,0.525294106538264,0.994926078540021,0.360397058024748
0.413555681938604,0.378444980105623,1.18989552134657,0.437113170119587
0.513601450440455,0.518849812658492,0.916861265919743,0.736869909994685
0.446597974760328,0.443728288178777,1.13558095579181,0.592147616857277
0.564258553347413,0.507541435282695,0.838366543359577,0.630163925271071
0.54403862003121,0.483169063969466,0.90052372543836,0.56725284080123
0.475079453824403,0.511210485083572,1.09970854423788,0.358289611082588
0.595532699973259,0.632426578715236,0.84655005895597,0.515082036661071
0.47337051896388,0.475568642687641,1.02587422905836,0.303447240278761
0.425185573884176,0.458700460832817,1.0823755643761,0.41854799649428
0.485346083042816,0.470784935596849,0.960344209042105,0.515506289417672
0.466525224100654,0.510910364526416,1.05467963195301,0.469511243426681
0.535899032415094,0.543778208372274,0.910101997434,0.600764567756735
0.528301729233158,0.470872054207556,0.912264455663072,0.757268055303674
0.5215182449334,0.684797984090782,0.948350838542001,0.39420622696238
0.462948319300862,0.300073270961312,1.11545634081211,0.588173125296752
0.501031918968902,0.513904959337331,0.93157340728506,0.366155839851654
0.463868581498505,0.535919417545445,1.12962889878265,0.412212331029287
0.57018308312663,0.61167492453825,0.849318227741779,0.698277030358841
0.524462036696981,0.389540348246711,1.01622462757855,0.61832144237888
0.768091232546946,0.735944561500159,0.475876790813667,0.942557380892101
0.42396252075211,0.389538580376351,1.12154497209564,0.432944662631948
0.483934529779977,0.457587867088059,1.11108895738371,0.626365046194115
0.447687168461744,0.366890251270926,1.17918789533418,0.472361973344938
0.485729613803277,0.412717453825857,1.02494087969007,0.436572417593548
0.612553009015231,0.568554519038398,0.77915589887037,0.71549858843407
0.459249230683106,0.431355975188129,1.12205784633255,0.309545792756851
0.587278133785092,0.519925839175914,0.824205566831171,0.486724647822105
0.520613575659626,0.351922382704152,0.958772848680747,0.542226637011987
0.793777229445575,0.757543748124534,0.393473046217843,1.09778059105521
0.378520301977851,0.293981785073696,1.18329734503417,0.205834906721797
0.745992618413978,0.772882456893358,0.504966674593012,1.05388446825346
0.586286987935295,0.623148293307009,0.898584662204538,0.377665728929994
0.563397441517239,0.552451972561746,0.841333130196281,0.462280170640183
0.452810937696948,0.397794739858724,1.08507591054695,0.471135352443698
0.527475623809642,0.41037692769122,0.957806910537856,0.52294407575378
0.553431049907324,0.638740934331933,0.881973676433035,0.39141835081925
0.763805468969251,0.7883100858356,0.489631262826743,0.681515439724515
0.394420391215188,0.261475319229589,1.25778884744605,0.434130147239729
0.353352475033067,0.257733801502693,1.3023481152834,0.471875127582968
0.49625995128428,0.398411293646937,0.937963970708671,0.604694144406878
0.477064703717437,0.437084129524972,1.0495311396391,0.573737302666832
