"tau","beta","kappa"
0.711878370155051,0.66176466681604,0.630000847112759
1.1429731704267,0.421602857835327,0.423904652002673
1.18297043114048,0.0260839038844403,0.289080269747307
1.46901817042128,0.344977926547788,0.324899737857867
1.25247203027184,0.220050644216081,0.381189708363714
1.12904288141741,0.41047831297441,0.475351820902692
1.30041843666969,0.912643502432244,0.427632730339046
1.14570838532108,0.322418759472365,0.404517471246841
0.374894575633544,0.65188338606704,0.821478773507836
0.516669341817321,0.546994510475502,0.703744643453371
1.40031954274869,0.311556714997661,0.235633437364252
1.39893729188016,0.10814432152846,0.284796885541838
0.558367297018525,0.821980978236441,0.719131138320662
0.667801901616304,0.830189162795832,0.705554717100395
1.21362847204442,0.36100540132853,0.418760310323553
0.838457956870724,0.611025664717233,0.590596700746717
0.592526506964385,0.83696931890035,0.693309261405598
0.985388508421154,0.408568039672576,0.49101833242709
1.14461982820916,0.347725568645121,0.493531049464974
1.42094560436451,0.229386473608702,0.373480774089722
0.377086152458278,0.708289473684211,0.828597203428055
0.403496914225509,0.75563629727068,0.795386960331892
0.328031810230524,0.704906667643074,0.830562081492498
0.790490330271923,0.552221705487191,0.563747058348829
1.13209388548262,0.290350862784235,0.266778571578612
1.61996475202896,0.345360631330329,0.188394412811143
0.81528482143058,0.489625015244635,0.618312349517519
1.44523500239512,0.565728881342224,0.353651608946728
1.08068383659234,0.504203361141861,0.449753647356241
1.3488930493463,0.430510765296052,0.252276580184976
0.314162710368863,0.698245536878982,0.834302367948912
0.772645177946686,0.511670538428408,0.554927892887854
1.05710074637755,0.666404615659073,0.500424978082443
1.1127740418245,0.432121919122354,0.526075791386499
1.35003949554625,0.295997716220894,0.312607181493761
1.36021745011142,0.0796584673526253,0.303167289901935
1.40128222844183,0,0.2835980427189
1.46654580132929,0.0781569509501535,0.314698223677901
1.29464246505331,0.0264246384686972,0.325707049451399
1.23950899850243,0.678264833632733,0.363701746148651
1.23585528994133,0.447165404203854,0.470044901397373
1.04131087670943,0.444855283999177,0.508815624193668
0.245114527539623,0.571628817541111,0.883278796409704
1.18060052220654,0.401681013820565,0.43349303157076
0.834231933519406,0.449347035657987,0.626908795384881
0.745648053624427,0.393880249046962,0.604220778330984
0.378605533764141,0.727949037152305,0.816210905939737
0.974318623788428,0.554276959701397,0.508911983977607
0.459695388480884,0.559460282122726,0.769691689137834
0.960308545857244,0.289919926645875,0.432441757767586
0.349746877815678,0.764972884065828,0.787258590136449
1.85137683773067,0.168620635155345,0.179354238594561
0.942937549390047,0.348729352408071,0.521836942499976
0.699756757563015,0.703922973484557,0.665508242082689
