"kappa","beta","tau","psi","mean_E1","kappa_se","beta_se","tau_se","psi_se","mean_E1_se","max_lik","convergence"
0.611338796554217,0.127783340750394,0.849926181778558,0.785101720431197,0.743309044927914,0.0602074936896276,0.0788234178856066,0.123754066408503,0.322692023874138,1.00563236796414,-414.880437323421,1
0.447705952752872,0.146736708462948,1.33233103201932,0.244592188202841,3.2295219706967e-05,0.073057119453571,0.10751020435327,0.248633692935794,0.0377157220298228,0,-448.792166432791,0
0.706807403719999,0.299891515510006,0.71135387988154,1.46092376682316,0.588673302971485,0.0563507009608878,0.0703665692142444,0.106116551078842,1.11287235371413,0.646655321392584,-434.883031675669,0
0.674973349563741,0.216389217090628,0.745460603115783,1.92117327729794,0.74936258135244,0.0443435539315886,0.0604608727656234,0.0917496384615575,1.34234241372498,0.852518350806362,-422.864144429643,0
0.622925973487374,0.255483817655905,0.879098053288945,1.0362287013035,2.78003871168617e-06,0.0595585131787328,0.0883506637139095,0.133080203444913,0.481728660660037,4.82737427603484e-09,-435.655156620474,0
0.610650410280517,0.244561173307539,1.00690880751907,0.631024381034503,2.07722671676164,0.06521148621534,0.0741187646242325,0.180596922299884,0.220753818025847,4.11386383315296,-450.500039288955,0
0.507069488130637,0.099501994801289,1.18835545065319,0.243727593206675,0.193839200699199,0.0699940980273991,0.0851853524547901,0.212690500003446,0.0442959639176387,0.241301372201271,-437.137647500311,0
0.66859547529924,0.252240180988938,0.856271825409377,0.549994203173543,2.43283788423358,0.0630889996207625,0.0765317913792661,0.146378836071254,0.205432094847634,4.99141707752657,-437.001404108444,0
0.607827843395198,0.177131569754584,0.986327098953895,0.962412125645942,1.79790614920015e-05,0.0530197184076105,0.0803680736323805,0.148456573987732,0.377570475076393,7.61679821007934e-08,-446.504214661524,0
0.620246343936983,0.284210541464141,1.12957086948637,0.940434385710278,0.336122430904306,0.0669346745216173,0.113251646613257,0.239655711289686,0.361896490758525,0.374616782932387,-481.325108218312,0
0.582292531524956,0.27585567027835,0.997810483373697,0.649442399874915,2.99312412566141,0.069460518097909,0.087688437030968,0.176468898616846,0.219607250052358,7.1070352529538,-447.06801750418,0
0.672606194642158,0.237576362400234,0.810756052705966,0.832628115421291,0.0170585726119032,0.0541423241562717,0.0616260602662218,0.116553823326373,0.372673763659075,0.00287489608776161,-433.830738495132,0
0.483973420681276,0.0799065035414666,1.35420337764071,0.446986865375712,1.97517955782183,0.0743514013610446,0.0973584224900555,0.284204751624222,0.106005650938384,3.86466063006214,-461.44382705417,0
0.650084512928405,0.230747940729209,0.893449161867679,0.772471709906445,7.1467643628758,0.0577048721416012,0.0903168422468984,0.144282818914105,0.286906430099854,22.9564588726333,-440.0623625461,0
0.651004127962007,0.218895562662389,0.960962350652109,0.645648185011779,8.31865147078941,0.0583054693944057,0.0724899009584384,0.170142944636166,0.233479121550374,29.8400539028362,-450.95227310434,0
0.439541234248464,0.258893719451885,1.33291997176871,0.384520530998312,1.13296318417558,0.105721264324295,0.267734241676045,0.346054958454007,0.0787310970996883,1.71158494568294,-449.825341733617,0
0.556448554863671,0.0564296736803704,1.15550842641521,0.366164533255335,0.256814650727516,0.0569614617404809,0.0765523593110041,0.187634923489487,0.0769420346828373,0.297635889031982,-443.607402848693,0
0.612034372647103,0.130841880270413,0.900495256819684,0.656500369149905,4.9740226009765,0.0601780160298841,0.0829292286764564,0.137662685990439,0.228607234369386,13.3633285239323,-423.998182100225,0
0.5330094033318,0.23692925470253,1.23740108421008,0.278837182984022,2.29255414376691e-06,0.0959232481478479,0.112285875370843,0.322820448142948,0.0643460870326938,3.13826722819353e-09,-452.535532938217,0
0.531121081712394,0.0585718999688548,1.42236756997211,0.571360507723149,2.94320373897971,0.0673364913972003,0.112507775650994,0.314599844633915,0.141321856379437,6.91453730787157,-480.840192370579,1
0.661696777154625,0.229103158381694,0.875886526566991,0.560472848093357,2.63699687941944,0.0648452675203999,0.0920064802447666,0.156492774835739,0.192434449981345,5.66391156255658,-438.949141349014,0
0.411692804242141,0.0743232783006433,1.33012116110597,0.505352331707841,2.18734228533143,0.0723848914020456,0.139359425461069,0.244589893930882,0.101503732015419,4.59934354866257,-450.690830873146,0
