"kappa","beta","tau","psi"
0.798060977113234,0.115301104398495,0.918822554134786,1.37677945221178
0.764585004914741,0.0947113204700636,1.21803718457113,0.620567424585556
0.805573358415041,0.0949693107085605,0.892612711516545,1.01190410880521
0.789707036707372,0.084951288277812,1.0411604612618,0.808711248805754
0.817407371321056,0.0744625154532794,0.874801284000822,1.1562863333026
0.755002753213646,0.0950516498562022,1.18970663039454,0.491592584720297
0.78704644250205,0.0723426017078925,1.02047344753018,0.889817559494121
0.814939012841761,0.106233307570275,0.856832370542646,1.04963259496056
0.810993325028732,0.0942115046598189,0.95429470192993,0.922862844237696
0.844151298889538,0.0965078663723987,0.767554852969023,2.09740822904537
0.782362741355626,0.0865298171431629,1.09515068549849,0.826941358939399
0.783554229848056,0.125868194892749,1.1183752943751,0.629388078842484
0.770742706635412,0.102770445529844,1.12932142711396,0.702051559791716
0.806773476877826,0.0797319268649642,1.00806277112838,1.59365425601181
0.774119205598291,0.0724627303650538,1.17909774677692,0.675267324168724
0.792142139669877,0.0572125001951527,1.02473925142751,1.00221071394554
0.812137719594588,0.0953038501543773,0.899296736300709,0.967974658588756
0.785180850924837,0.0874719275113187,1.05411756451183,0.79523321047238
0.821205210651346,0.166278795577995,0.886643360379973,0.758288098852807
0.802760564544191,0.085378224960262,1.00138461380914,0.987233702213877
0.804141762104131,0.0968437491971983,1.07565344252411,0.843429769661186
0.783606893344442,0.105461639041757,0.9772312696565,0.844704085665475
0.787619205838728,0.110848880707292,0.991393547144819,0.719896691453215
0.781452626751008,0.0816015017442169,0.983900274366963,1.023060063825
0.803329372245556,0.105624047414869,0.889541249333352,0.938276690169752
0.769273478171096,0.0917659297284106,1.05811182910735,0.515673415216259
0.798758260525367,0.109877963344121,1.10622584189206,0.796385539710224
0.808910142245113,0.0837957137551661,1.01162970695437,1.2456463831899
0.82394614845584,0.14733285691918,0.919177158912059,1.03247613146346
0.793539213306908,0.101600747339841,0.967062324870442,0.616097471899421
0.793725751061094,0.0971926484028729,0.985990909927972,0.533726698393244
0.805933201165989,0.0550837790517698,0.99963808079399,0.932813919485344
0.79671879923921,0.132948935486637,0.955624924776474,0.687926907235852
0.761810083740927,0.0806039575112776,1.14950453586629,0.509518046840242
0.801991836415075,0.0877136144992745,1.00310935672123,1.03412477122361
0.819239355135748,0.105347283866488,0.898380404975331,1.09315639148973
0.799363989260251,0.0987060174975359,0.943189886487561,1.22884820660674
0.809101779817661,0.102523817918902,0.985607510801417,0.95807883907185
0.783108661778282,0.0505679727292336,1.01808794161274,0.842235386085985
0.781708144637057,0.125387076354152,1.06286304376217,0.646006347573138
0.778426830592811,0.109284711542461,1.11650720064282,0.712228797282628
0.808800682141814,0.112548337000486,0.992324459683984,0.971513381000638
0.837945690021658,0.147826277738444,0.770244135327058,1.70571208687016
0.801746014400363,0.118376382864317,0.918907223254316,1.17591097818694
0.816104322552319,0.13204804406174,0.941545868532126,1.16027460618756
0.835858017982043,0.112902812330801,0.877667177850016,1.79031392177768
0.787136230009363,0.117814213857928,1.15436022465922,0.50179244065602
0.815256723666154,0.126145892067507,0.836517555239654,1.26146745070702
0.819648843133396,0.0837737140087919,1.00365418796265,1.22933067064571
0.8143887242008,0.131782446016983,0.994876438283713,0.985991997976745
0.814778874525099,0.119724788235865,0.968891707359206,0.754887791831875
0.792900366839003,0.0677361691633641,1.06159271958327,0.963330131740143
0.791602467892614,0.107571682108213,1.08700152747213,0.728699309151319
0.812916772438517,0.120848515746497,0.906792403990508,0.901511825201703
0.788972238922216,0.06250761214213,1.06210272150449,0.992915982610132
0.824426596545371,0.117152861074293,0.912279404350252,1.16412522169051
0.750521724451201,0.0822059867820599,1.25986529152144,0.351799033512323
0.83410529166683,0.13115712969646,0.856514379124158,1.54000177383585
0.759883469882365,0.049801460942406,1.17392971574512,0.368812371163315
0.770775908940639,0.0443120968059469,1.20846940806495,0.696464669418138
0.802806885032096,0.130441164712181,0.944357827581291,0.750671423769363
0.82098776549145,0.126480722560102,0.932653741789547,0.970199970409788
0.752595656071069,0.0493561576788569,1.15166722098918,0.475707031999154
0.841936761236839,0.136483975111899,0.81465793258533,1.35899995618871
0.838202856878874,0.114276274849603,0.786495912711793,1.85639213682814
0.808831473064582,0.0694424830000511,0.980885711705627,0.992026527691964
0.826662572070609,0.14639228179145,0.866513802219027,1.32555588634382
0.803559309436582,0.0836791976674751,1.07983447602711,1.02839469314944
0.787609976537085,0.0960227859772045,1.02329513304432,0.640204412998164
0.822597487607499,0.113014560923568,0.819954412278141,0.962665264842644
0.792679880731811,0.0603796785944312,1.02685655073534,1.11255779035945
0.824327889596432,0.128299289542399,0.895927763058197,1.62457704464654
0.806367957066293,0.0917514753236631,0.931951022639929,1.13864809375735
0.80367630024985,0.114915728353645,1.02343544679753,0.808846262164745
0.799117578449324,0.0651955566107814,1.09280037323568,1.11066194341793
0.792676897810562,0.0653141092411087,0.976699134414441,0.984308968432414
0.752800243343489,0.0971798494403557,1.18037883803484,0.419530248852668
0.818801061701596,0.131198250371243,0.908531476628197,0.685228920230357
0.811705669757201,0.151703141584878,1.00568001782679,0.698103848735513
0.822976838822897,0.121242939262908,0.87148502247488,1.51790272322924
0.766660984809903,0.0905924520780121,1.13916107215805,0.315456379165218
0.799023710229846,0.112264806994496,1.022165409771,0.857880386418128
0.800907218209651,0.0856209456128822,1.03528246530982,1.18935860661842
0.798027940591427,0.0653192945252009,1.07954065753882,0.936456159192035
0.757961263194933,0.0551799456677662,1.2133401876038,0.461730163176459
0.758264465453582,0.0608582855670997,1.23333469725582,0.435834313356645
0.802000782626227,0.0859114183106919,0.980294125217548,0.672110144422877
0.737604853363307,0.0974226897678393,1.37468817322964,0.26469705040573
0.768074308100169,0.0377293403597563,1.20485396941962,0.598369377129835
0.819345746649879,0.0911584727882536,0.962164553342745,1.36279942870477
0.760056201789782,0.128664662084703,1.13445427793791,0.568376765599023
0.766208419767658,0.101681087219696,1.21361209298609,0.421183914833366
0.775464147096582,0.0831118065419164,1.11100340016611,0.59033216936582
0.755571502972798,0.0346700728637509,1.30573703111931,0.752643209661866
0.854853366156097,0.0912534934456715,0.752440149846793,2.69283825997159
0.799747856055232,0.0966823044826842,1.08756939376404,1.05103757306181
0.784737800709101,0.116109810813137,1.06856155728002,0.624497324292048
0.787164892554702,0.0858669464130746,1.08716172883058,0.92545176970641
0.783037865730041,0.0941752094882174,1.04901191919525,0.642770605401176
0.783203167291901,0.052967946554377,1.06512283909489,0.970217390861725
0.737420657326433,0.0767774305544437,1.22519521291487,0.433454768511814
0.829491562801504,0.092472056967732,0.951607588004807,1.74293490299585
0.801917218033369,0.109981445559057,0.952382015695563,0.924920063320936
0.814195726459763,0.134142491268191,0.920660175391873,0.935580516061762
0.740679282709337,0.0558859313767152,1.26911559042051,0.492913008358393
0.779946187857505,0.0799561531769146,1.11809341949602,0.595010878217715
0.769800784772446,0.122258184074927,1.17838978274985,0.540143339790692
0.83537149045031,0.0927135365827823,0.767168854501555,1.79633390464861
0.730846611248738,0.035373347871368,1.37725789024021,0.252666144427883
0.792409148150066,0.129010937993253,0.916513610917459,0.674736954121652
0.833966250624635,0.121788536553952,0.761098707136672,1.78565964370639
0.809694703930741,0.0808349840112907,0.996819140810781,0.887166880704606
0.770981077951669,0.0818927894486718,1.00699620024651,0.575316657073795
0.815300979580382,0.0975269755572421,0.873811065605215,1.22620742306972
0.765766090599991,0.0852872672134021,1.23886314681665,0.567457309795776
0.745370851634785,0.080728353891911,1.28282164946395,0.302340700081206
