"kappa","beta","tau","psi"
0.380873655419888,0.29076688840375,1.13919247402741,0.470381107348991
0.377520106901401,0.41171835272213,1.30969769507945,0.29001107229196
0.675873537185519,0.622493142735913,0.596392691578645,1.76944312845273
0.550702157055865,0.49574319801791,0.922857769407253,0.407851774790708
0.52591726966397,0.496883252303205,0.889379202110392,0.439081493537158
0.494603088821202,0.527130442368561,1.00270747177873,0.391339149669377
0.527977553925999,0.546098429919709,0.960093655314517,0.365691669745474
0.582741362090649,0.535388076304724,0.770259445580662,0.837866814145308
0.813509141716966,0.731890343256849,0.375219606865465,2.06577516668024
0.395852031944247,0.400146707572831,1.22642037515318,0.44238813980238
0.621728499927433,0.549553199748822,0.761082258146006,0.585853664173111
0.797397728303126,0.753211059376431,0.388591157114605,4.45061576363402
0.433663799533574,0.475114074001633,1.24933765822894,0.408796216628499
0.691279461778802,0.59609234289521,0.643373601652977,1.60688277415154
0.55025838062652,0.448871773445094,1.0056222609191,0.612255926214764
0.51722207394557,0.491305967925632,0.98197030159471,0.385791862044131
0.756081513063844,0.795013487382417,0.503935594010098,1.94937806668953
0.585323550187487,0.507470336454412,0.782909137246025,0.633356412187995
0.222586069567158,0.0695525984523591,1.56726648375261,0.176112235463542
0.370604914745749,0.220370995250344,1.45264385676681,0.30800116217037
0.400857411047361,0.510458185325166,1.28815656624817,0.173710855701179
0.642340366592997,0.705792425746727,0.667392875937469,1.63651598526328
0.746628331059089,0.658946796899519,0.538668168168376,1.48926449260558
0.401971947936474,0.440640503293553,1.19725216023118,0.320438898552218
0.730621962675323,0.814387243679648,0.498888125125301,1.10349351801909
0.3925104834084,0.344759458947843,1.24292355094641,0.168053000551254
0.521160982448746,0.582299584814383,1.05919190682337,0.406844228407197
0.372883317695716,0.367772404378436,1.15891162889832,0.368143234875443
0.756925785968835,0.643819241477362,0.518720372742505,1.124129081185
0.67000687292434,0.650690612736004,0.611807257598273,1.21090447587443
0.4373469583431,0.465030370157472,1.1174289407306,0.504354136286683
0.322967101102833,0.192898586881599,1.5287402857098,0.24406668867047
0.42165808689144,0.202926880048177,1.108103105516,0.501761481959573
0.415807255674206,0.339943635450173,1.13450230948069,0.108698003296588
0.348017519892637,0.361970643122257,1.34438787398138,0.34882614201577
0.631925283671571,0.512046124979287,0.767067708828446,0.777209050514317
0.702568845179608,0.831893871271847,0.569283230326231,0.790980517730817
0.505038169239519,0.302398198391875,1.02061129502811,0.278391923299373
0.595514722275066,0.562059125299012,0.724837617683082,1.19775709415706
0.42417012734596,0.204216947714869,1.11595829320353,0.407417824114443
0.510552773056436,0.523400066923211,0.983788926156564,0.579283827265062
0.382924719053883,0.329231501561081,1.1761454854833,0.41794341683529
0.544446264889709,0.451586603538879,0.833663335251833,0.683524851603991
0.607018152854592,0.636706571404222,0.709725215944607,1.42204036037283
0.834937031463711,0.697085297548084,0.34696235986328,5.1356399955255
0.394326979142501,0.201042761497173,1.2682793056756,0.379342287034361
0.259067699395388,0.310015814728759,1.61819614452047,0.21979606157763
0.684757389672105,0.615131991577185,0.583829314327261,1.69839711917731
0.40369296216002,0.250533844854228,1.19738453198268,0.412425910180439
0.578710104633048,0.613410528732274,0.893134578177938,0.406600244104145
0.559918598207399,0.635799108599786,0.856398407888401,0.45137253238567
0.554483216277107,0.460047542067354,0.990829326999715,0.588127035990669
0.466767742648125,0.468410505047643,1.04300229538027,0.619740685585389
0.736469766199207,0.752838765910641,0.55815703519008,0.464300465509425
0.420459626583981,0.246619726132756,1.21819386492047,0.566185251016707
0.166530181774099,0.334468524517876,1.69527761027148,0.123245797645271
0.369182066230173,0.195501749099161,1.4571894270083,0.252126421705197
0.423416143951111,0.48827497643159,1.17046522777925,0.352651389932211
0.435465380786572,0.389496268374849,1.14600527700326,0.1813619431906
0.514387203944616,0.462699983593789,0.991621329545094,0.378807271815672
0.576651177476123,0.618428787594952,0.872945272044234,0.755554129873371
0.336131980933057,0.320508082363974,1.41271114457446,0.226058846396305
