"tau","beta","kappa"
0.967015919990709,0.206032736276785,0.624313939397549
1.06324884272196,0.136913293923201,0.572477345105767
1.05886140589447,0.129046043758683,0.57965009690573
0.906111795152478,0.179154042250817,0.605180045685195
0.953224151350476,0.217324262847805,0.597965351602499
1.0861038038969,0.236146107626333,0.571387606986228
0.961102318809362,0.254948185570272,0.64936070090866
1.01992482362648,0.156186510736299,0.580967615601282
1.15120312601869,0.0965577936177755,0.542447088227864
0.897548274287219,0.177935425885862,0.649395205356555
1.04498416431676,0.146865156921471,0.566935696511912
1.00860547485886,0.216165186239295,0.578518397468089
1.09870619364067,0.211443056648154,0.572986321942998
1.07705491540464,0.150079825206999,0.567100114387203
0.889221083818908,0.238720322541929,0.642020497657445
0.998510141814555,0.1163478495604,0.585852284606157
1.04519185931288,0.182170729450011,0.579060870192155
1.0910476539556,0.158698510102686,0.566528544316409
1.09895018844937,0.176683383359525,0.574050314554508
1.06195427181136,0.177209888423619,0.595907811335101
0.941328774126415,0.230391677824593,0.621652421974913
0.826394127822682,0.292692647468961,0.652483545911404
0.961060796533924,0.201347017549603,0.622965556479434
1.06730087603559,0.164868657465278,0.563118757251088
1.02058702718366,0.154742263652688,0.581897981489693
1.06675512940468,0.169105815816321,0.57902323227913
0.887550444954142,0.186716083060691,0.659420397177996
0.779917818969519,0.271447164210517,0.665701749262958
1.11716551419719,0.205649416299956,0.568828439136552
1.02944723329652,0.130230862665697,0.586899184070416
0.94110083393331,0.235151297895586,0.648842972412944
0.995844117188095,0.151459924207237,0.610237136129904
0.921895487731776,0.190579072505663,0.610850363979833
1.15293387460336,0.138954777090015,0.550162358718938
0.946423389963515,0.212303536523625,0.620367673500395
1.09842014645511,0.216679849644754,0.574914804003442
0.923658444877539,0.155492628066692,0.618480609302958
1.14155032700442,0.136447450331432,0.53595515162422
0.825886457911183,0.231024041381062,0.66791859352184
1.15816538260242,0.205637798000485,0.538763288489678
1.11854219610761,0.137270748161611,0.549882416053276
0.92821609399727,0.159279822361277,0.616756360859922
1.05056400243194,0.131224160946239,0.567491147619622
1.02259711919493,0.144841906367443,0.584647798864773
1.05079153864231,0.179431544942465,0.553993404650973
1.05842905630911,0.217411016127575,0.562632621359872
0.891968356523863,0.259548682076786,0.662516702034104
1.2659932829866,0.104851975675915,0.475779178887538
