"kappa","beta","tau","psi","mean_E1","kappa_se","beta_se","tau_se","psi_se","mean_E1_se","max_lik","convergence"
0.582292874092979,0.15297661010038,1.10015671654538,0.665324636471867,0.725108122825764,0.0604288390078426,0.0792729848743918,0.183869830929975,0.216613937799134,0.865511749859745,-903.643066382858,0
0.633533777160297,0.219979088463138,0.921959729732079,0.711662520942745,8.19109106685735e-05,0.0424589259424915,0.068591248672806,0.106688779867407,0.116401713141139,8.00906785305732e-07,-883.994539806887,0
0.637944295053897,0.224219395046653,0.992471381058133,0.827325293427724,3.42586087632042,0.0383468043819083,0.0547962364516439,0.115543255490716,0.0953134081758999,8.580522397065,-915.333619390382,0
0.596749720105189,0.206651982842543,0.877714398512197,0.59695424185677,0.739992066057291,0.0501244620855569,0.0656076165405556,0.102616498159425,0.144281212299668,0.889127983797672,-849.181543752915,0
0.555653834642445,0.154229077411828,1.10163964736769,0.582388211749129,0.549054350302584,0.0417649464049442,0.0621443471432428,0.125828914804659,0.105953164663798,0.602654891498655,-903.641476494392,0
0.673680588039375,0.255479365121289,0.797024841326245,0.60108081184939,2.43924433059984,0.0408411621165256,0.0579823470038088,0.0856934108738141,0.13878446700592,5.44800010820417,-871.314423311519,0
0.663104918602534,0.201453188332477,0.909362661045559,0.793957701309684,3.99153231947731,0.0374347226390431,0.0534632414234799,0.100851269091406,0.124682335164104,10.018447993614,-898.718907104028,0
0.554147030807681,0.1642508856118,1.04305728792507,0.640082985022381,1.23010902182667,0.0426974478213912,0.0591973288483185,0.115396988084324,0.117283077409184,2.2081624500575,-879.710062008216,0
0.617973423750778,0.112570112071875,0.954924498901166,0.718766415127733,9.03046064797534e-06,0.0346628922676699,0.0472628945748642,0.0934432461640449,0.0868569817345725,2.57391364453276e-08,-879.102545331224,0
0.561242243614003,0.136917607430644,1.21736103843805,0.728683727719355,2.14259698725196,0.0375574357211108,0.0591079167750753,0.141574642563636,0.084472444482392,4.60767078318069,-934.192218176971,0
0.646595056432781,0.151838728282638,0.905895605805302,0.908466347474963,0.916309943670208,0.032576086463601,0.0486292789048625,0.0865656256855481,0.0729953520156006,0.936069420409031,-881.739408792613,0
0.562931497477187,0.144851267327399,1.04422555461999,0.582573571733236,1.34868897804938,0.0380593310323619,0.0519639055439502,0.106564317002254,0.0896034530541492,2.49280322250602,-884.710542363311,0
0.567160743447876,0.193718092371824,1.10463283601786,0.645255296885653,0.00034019878391922,0.0467134844193853,0.0689934698449077,0.141601287535708,0.115046454461244,1.29530485253338e-05,-908.019966773037,0
0.607255973985877,0.22453379952245,0.995063231586897,0.714466849638212,0.995342181558566,0.041626399734159,0.0555091092911757,0.114939201894351,0.101432214389479,2.64194020879932,-909.657624472863,0
0.482822736381787,0.0878915323025757,1.28905604964852,0.274625582916279,5.03135200897506,0.0479668222456564,0.0723347809595907,0.165157024130345,0.125867007133386,13.5164390135079,-889.886808146733,0
0.604239284947227,0.133056608153056,0.976607934584591,0.66571801565278,0.754435546589034,0.0443344307515763,0.0661346335515584,0.115447913471401,0.132628217659571,0.86217796339724,-872.193528833299,0
0.619592208517518,0.245716596627726,0.950201081448353,0.793662460643993,1.95350289810264,0.0428191715641603,0.0665729941919,0.110637092428142,0.0988819576867436,4.31748232301911,-899.720947330153,0
0.569332817448885,0.188921594137335,1.08724646236239,0.555796848807681,6.09386827318412,0.0454704675253747,0.0612486954181003,0.135220280310685,0.120803448691357,18.8318617853087,-898.990164636723,0
0.582999047234751,0.134443799095755,1.09251765146203,0.525635298742303,1.65523218820062e-05,0.0448518234929567,0.0609457480757925,0.136824751080994,0.118540086372717,6.53632650214351e-08,-905.620154779012,0
0.51333466763092,0.128571181705445,1.25782247578869,0.527046198861304,0.516440865178352,0.0491289371918828,0.0765347287836246,0.171973139966213,0.138355651271779,0.635516145257684,-915.16237559127,0
0.622798326800268,0.25674948037952,0.923209312867273,0.889389068988629,2.21408482589717,0.0366195847612501,0.0574863546949697,0.0938328368252099,0.0764150778893269,5.14749366748731,-886.983811476998,0
0.644557553963851,0.279797428544264,0.879581981673562,0.884546840336065,3.06012459022971,0.0422513437697626,0.0616306447982862,0.100325461075336,0.126344840753031,7.4386027775863,-895.42752100608,0
0.59763324396861,0.164576301923815,1.00480528093689,0.868077356721852,0.881757891220237,0.0350176973035516,0.0540028981305821,0.101087439060881,0.0663488611785333,0.920913311333159,-896.860928156206,0
0.569187558926082,0.259929725028628,1.06587401004885,0.651028989124174,2.92110060580443,0.0465463413240796,0.0629656670432711,0.133653772937625,0.120257172974639,7.19782289995204,-905.926272340677,0
0.616531492803668,0.280576995060829,0.99057764404453,0.539700268541485,0.0674011984233295,0.0651301919238114,0.0814496668042985,0.170283384249275,0.227005549344931,0.0223241865150727,-897.305049078171,0
0.521314098633116,0.136324948668236,1.19770677044837,0.608167433376136,0.587518177490469,0.0468309640575053,0.0657958307885299,0.153008541609775,0.12073624267669,0.67624335515834,-911.793591773567,0
0.634934507990695,0.139818098124544,0.985642720555419,0.706298826141385,2.24290084957786,0.0341927065840824,0.0469202153262809,0.102098928399744,0.105402176186112,4.61043465083197,-893.959586132008,0
0.563504001105694,0.195823110520301,0.893880094935311,0.657523223985341,1.14493037418715e-05,0.0433948779235351,0.0715377809560875,0.0887325940822168,0.0981687608798408,5.60885788996348e-08,-848.177801363925,0
0.599296869107264,0.245670857644783,0.998775639251226,0.696878550891696,3.01956148364423e-06,0.0466546122935331,0.0763341217270277,0.123632029324383,0.12991731838136,4.56786075212455e-09,-892.515611835837,0
0.522271729786454,0.141438364726949,1.25652179992545,0.621024735156969,0.000244773844477194,0.0480445212870878,0.084218516390598,0.170824014151373,0.10374166610656,8.81870742206661e-06,-930.355838822911,0
0.563278645402517,0.0967215798562786,1.2069325050687,0.710343103568359,0.9068350001087,0.0392688944502077,0.0619761802253261,0.145437853629015,0.0999546178598826,2.20205135348147,-919.862040574498,0
0.639884481964624,0.297650181299467,0.841289990085343,0.813001822341944,0.223543077158454,0.0399610460339547,0.0594055540602383,0.086317551870995,0.089251498762168,0,-873.488779398598,0
0.547021541392089,0.153317073808205,1.01853393128374,0.73957904694711,4.53912796426991e-05,0.039168009475562,0.0576241083261294,0.102378602572595,0.071574100456222,4.444341492028e-07,-875.255532028737,0
0.55673418477901,0.125275837906298,1.17031336247438,0.606386654277027,9.11416037487449,0.0445487997367659,0.0616771541845356,0.150917401521874,0.118411790713564,32.2546626349202,-912.20190674688,0
0.592745981599561,0.163051141270507,1.02380933928032,0.497060441393339,1.05724412738821,0.0453995614877925,0.0571802055314346,0.12551728385773,0.120725056660338,1.77194143608907,-888.886697892103,0
