tau,kappa1,kappa2,beta,psi,tau_se,kappa1_se,kappa2_se,beta_se,psi_se,convergence,length
2.36281692470095,0.11022040467561625,0.6483868078156063,0.23197164685997884,0.6426611930916386,0.3780170498640089,0.06014238807617787,0.047236136233732885,0.05027238822799077,0.24532779468292612,0,1000
2.164887964497808,0.14117778776561338,0.6516718234033478,0.1805777154222253,0.8543523602161991,0.275248687447299,0.05403446194983226,0.0417675073374294,0.04369388590311809,0.18148838132281142,0,1000
2.102263320238212,0.2077913366800356,0.5829953156846939,0.20883716617054862,0.3924128020713863,0.3722302877159346,0.05729526985036267,0.04300938370041436,0.05137467797183535,0.255708783846384,0,1000
2.066853505722972,0.18540296752607402,0.5986617277102935,0.14395518026574425,0.8145541202677294,0.5945906458430305,0.05841122421102467,0.044160619671188686,0.04812954742674492,0.6318885083593397,0,1000
2.2255526738009053,0.1821846116928228,0.5926982198804617,0.1696430047664656,0.5867665191522506,0.4334254267925957,0.057414597738750656,0.042324464823016605,0.04815482004416791,0.3304047401821615,0,1000
2.410394545317645,0.22153099243481356,0.5293113172870916,0.11499310630247299,0.40334054320040413,0.3734099372849432,0.04948850515979974,0.03595975947092112,0.04959045134312952,0.22892635768848726,0,1000
2.338413817660655,0.19135398764283237,0.5761932884184016,0.12991842567424555,0.6474886714452697,0.3756819652632504,0.05123178274610926,0.03813423736731597,0.04752806903013299,0.2724823114955946,0,1000
2.758174409096855,0.13817922155705675,0.5761895781537227,0.18114976077306463,0.3360182064991448,0.42825410259212277,0.05736480568641235,0.04213665316524107,0.052395324900674445,0.19688672867592205,0,1000
1.7511483089020816,0.15074088839184704,0.6686460001158585,0.19609081292745367,0.8376685006818105,0.3335623692574819,0.05847011875181138,0.0459627957745967,0.04633212049809421,0.3667615243227176,0,1000
1.8271585793905922,0.2419940133690744,0.5713907352632243,0.08919354588866836,0.9999999992413003,0.18876297566972294,0.044480049413632664,0.03404825943531708,0.04675751882340772,7.586996631295724e-7,0,1000
2.7163671634350557,0.10992003849898882,0.6162119564905254,0.20025478632459906,0.1836643773109372,0.46287327098854164,0.06318999865901556,0.04604417517378766,0.05307555566227643,0.1857056150458727,0,1000
1.4061424810047642,0.2887957603960869,0.5614262463795017,0.13976462085765173,0.9976068524496671,0.16406542001672628,0.04654575557921324,0.03635813235908395,0.04536257168523532,0.07315012188738192,0,1000
1.7891583507268831,0.20791377983507198,0.6079560944064598,0.12798084178946578,0.9216005814672172,0.2662818173136221,0.04922851302489682,0.03804139501987555,0.043755840999002,0.27887475136140943,0,1000
2.2624360948025144,0.11566975154586019,0.6600429033079552,0.21196918053473507,0.6192051455294701,0.37644496345143286,0.06169039750459493,0.04746870525103342,0.04868112170407544,0.2588365505659089,0,1000
1.4658933614104426,0.29180889526905174,0.5674014713858677,0.05760401674377703,0.9135113759595985,0.3368174184655213,0.045001779747842634,0.03582801221445388,0.04415843540165841,0.5635266479437673,0,1000
1.8335042780701714,0.26550396129172404,0.5491340720974681,0.06160925240642705,0.7152696673956124,0.8134175715375644,0.061287075909670155,0.04373457013201388,0.04556260127822161,1.0094788622539266,0,1000
2.065116756194515,0.1550515802986559,0.6287121694393939,0.19764574065984383,0.601628360449562,0.36185634050382914,0.05789243943976166,0.04394331786038558,0.045825086309448856,0.2880382909238252,0,1000
2.100212297670779,0.23166613323066448,0.5532573487590162,0.1140810669157492,0.3980156214329566,0.3531322794289387,0.05046802003605013,0.03686959497915357,0.04801562598501904,0.2543278960599806,0,1000
1.9579587697984877,0.17326566597312137,0.6315658525314212,0.18226027684263144,0.5827250725752012,0.7454185206618696,0.07217558786485594,0.04692545636363257,0.046596365806924264,0.7098220592555164,0,1000
2.1494701165738497,0.16268806130675986,0.6264891450332559,0.18512926774113367,0.7434310492262217,0.37744488458573056,0.05567562628563682,0.04295313790613141,0.0479135724047524,0.31202227972525826,0,1000
1.6025919617975348,0.27645056974703525,0.5687188631362251,0.13056689397792898,0.9997812746664336,0.180619089778375,0.046318908682313836,0.036190246559005074,0.044915035790319906,0.04342674576971406,0,1000
2.28837473084402,0.16337691991256045,0.603880463929862,0.20881302906689467,0.2805989624596726,0.36452772267013644,0.06217291640507109,0.047058308014846034,0.04714062650212476,0.24124744251933095,0,1000
