tau,kappa1,kappa2,beta,tau_se,kappa1_se,kappa2_se,beta_se,convergence,length
2.474279839762472,0.3389321271262477,0.14716734579207993,0.3556360572216294,0.5377921506873603,0.14863358475584182,0.10681213514548646,0.19793968860423886,0,250
1.9570211463332612,0.24631243981190962,0.3543668551781267,0.2632881844109688,0.5852956439729977,0.13592009577965908,0.08465982475261026,0.16807198734102516,0,250
1.4851773436839537,0.4516691931046924,0.25399716639649367,0.34697619942643754,0.42381511033580255,0.1353260161280601,0.09880243102138646,0.12358767662950795,0,250
1.33815954805085,0.5858332273726219,0.14057825099772278,0.5183413680309467,0.4613381898506422,0.1973519442525854,0.15353353873953943,0.13086486710470693,0,250
2.058909894907343,0.3556353453248745,0.25215562265322045,0.14046652270023316,0.4061279416818608,0.099379929639151,0.0698338476300816,0.14801415868496884,0,250
0.8468142866256477,0.5751214797907763,0.24924388575363712,0.5510012102543755,0.37170716480429317,0.18467345884608938,0.1477092376138107,0.10639833658060363,0,250
1.4987722314909058,0.35006761378474677,0.35308048563101163,0.14648307655529302,0.38900759297979765,0.10687768931593007,0.06981519902262066,0.12403538514429033,0,250
1.9803387663986158,0.27476873980498695,0.31515055034838285,0.1320745308116196,0.49867271776167865,0.11376617377579556,0.06729709550331403,0.20775618212316757,0,250
2.7215817452319677,0.09839793215157355,0.39077106475098783,0.1862417252448036,0.5663519242937102,0.10572615904816751,0.07879612664287046,0.14505784938610486,0,250
1.8466508092433063,0.39635033750484255,0.2194612570705869,0.40315417496450545,0.7786085302344564,0.2614949307191676,0.1382646700295176,0.3549643657839964,0,250
1.211321162396461,0.5472419948006937,0.22379100537073007,0.3742316037512876,0.3368103785709317,0.14153961405865523,0.10741489812641487,0.12479606681614415,0,250
1.2759976253222667,0.3497704391866815,0.3768717676517336,0.36391581098290987,0.4074480519822112,0.14143045728623366,0.09883422847721643,0.10020360591935383,0,250
1.950648674418755,0.25050320913708324,0.348770256307839,0.3517521014683879,0.6459316156868187,0.15322009930071884,0.09595506372381357,0.1856538116650629,0,250
1.8160228209686182,0.36771924266776984,0.24605398603431777,0.4559368079932581,0.5305632687720048,0.16536607312849694,0.11499943919207262,0.15748090895091735,0,250
1.5548866697968244,0.33726252269721274,0.38845494148233145,0.21587075674184353,0.3929431848771444,0.10234182732864407,0.06829956189030584,0.13348909187864194,0,250
1.766805033736655,0.33458033026273715,0.3461149020487796,0.1445193332547283,0.43359094532399667,0.1045365339917059,0.06276283179159087,0.18088455626616784,0,250
2.1663817154815854,0.4181980871752599,0.15579874432841753,0.290983552543482,0.49685813498509984,0.15295652992806755,0.10795533665771638,0.21008884312709347,0,250
1.4347658647049009,0.403751003472545,0.29614999145274556,0.14625343843167035,0.3304689536697501,0.10328520745765589,0.07010257146139481,0.1445023420162664,0,250
1.6589870344756423,0.4763362206311943,0.21315272758414253,0.5119517595715213,0.6193116589156901,0.18690652501937768,0.14048905255671423,0.11799541889950972,0,250
2.4159237647765908,0.29345358917630077,0.23822594057279894,0.34931708237786097,0.6107277611369826,0.14359181137925858,0.09528714750460489,0.18761871764710797,0,250
2.4266123278299787,0.4008231549114438,0.13502370589642684,0.2920751079182795,0.5538494032369639,0.1719339934187175,0.11856141117855847,0.2597398740308659,0,250
1.886692851655582,0.24815419277528727,0.3420251883577805,0.02317269649289639,0.3474561011957023,0.07998224720649477,0.05099528596214888,0.19225003856305534,0,250
1.3924345948908683,0.4020070089942347,0.33445751937600554,0.3096545664215781,0.37672222680582035,0.1180374241067648,0.08442790803816459,0.12272135223927821,0,250
1.5918262289568006,0.40098194575731505,0.271627523225635,0.10908736372127113,0.33686359803456145,0.10270664019387088,0.06879828634825699,0.16413660266358224,0,250
1.6633997596222534,0.31062725860305257,0.3136709677662917,0.2770844388334227,0.40955737621614435,0.11937272629580177,0.08093649210684042,0.1379495568487376,0,250
0.632600486909767,0.6472894553918834,0.22727713071478592,0.5900103336349154,0.3607912401328871,0.20311859947509778,0.16765341542042567,0.10537344096108274,0,250
2.1107979138017834,0.43083995568922223,0.18096993911204737,0.405878743404914,0.5004893261423691,0.14395689820308796,0.10907213999345229,0.13605595144875313,0,250
1.996155492463738,0.34170157893958764,0.23982742035233864,0.06638821788876349,0.5122789635173158,0.12391481240926958,0.07280770166725199,0.22963414016180128,0,250
1.5524684682443077,0.4805231972551404,0.2269730080176681,0.38287759200205396,0.36956685703080794,0.13032480072717614,0.09838909318754947,0.116374209528148,0,250
