tau,kappa,beta,psi,tau_se,kappa_se,beta_se,psi_se,convergence,length
1.1905483557186867,0.4158301743858316,0.36336329667516043,0.5100980742684297,0.1661604815637608,0.07477321581256886,0.10005042845120427,0.20359364079445239,0,500
0.8795316786865818,0.5870033158255359,0.6360638499117413,0.4417889193705679,0.21134390164091607,0.09733239697268864,0.07222455599329294,0.2795278874485417,0,500
0.9879541436396331,0.5317317108035118,0.5026281859051082,0.5528262246452772,0.19170584728094073,0.08719742718178183,0.09416051648468418,0.2623032095156536,0,500
1.0756810460067063,0.406445611069582,0.4834157465845119,0.19486155248662174,0.1856293874172123,0.09678738741132888,0.12688232283795114,0.16205366417473316,0,500
1.0196257551252055,0.4762861733057005,0.4015116436814372,0.5094273832457613,0.16817926812554065,0.08031366935995445,0.10323032790667518,0.22999707443600248,0,500
0.564630220222096,0.7130911325370437,0.5574039943202861,0.9098823129215112,0.15662363756277703,0.07552250101265288,0.07457099311035595,0.5158268115726744,0,500
0.8448955251019864,0.6256060283794299,0.5843570255161863,0.5362894291024687,0.21313535929554075,0.09305739088632735,0.080928793288207,0.3211339810351817,0,500
1.157288769635616,0.43965930960112043,0.24019179911258143,0.286427556416491,0.16407025260820757,0.07340222870024524,0.1192841475639467,0.17546106301021314,0,500
1.1610313698484995,0.4210024854388938,0.4238494042029123,0.3920104530658382,0.181863388893655,0.08515169224440391,0.11562427685517647,0.19080367696299746,0,500
1.036292439330092,0.5494328254898956,0.5207881533910544,0.6979846183952908,0.2107220189882467,0.08782812150006715,0.09292593676348365,0.2988515253320606,0,500
0.8588702699540632,0.5627707652667312,0.3062742335856208,0.9999453074987482,0.08595355485569046,0.05336758013337987,0.07646457569763616,0.0070140908076840236,0,500
0.7755564242289283,0.5955057516145766,0.5211781935285165,0.25859635674465165,0.16542580871108098,0.08352439395568718,0.07249804927324247,0.24810743420797363,0,500
0.7717817366639821,0.6186050351109983,0.6909022682086305,0.6234926150510023,0.2210436915715615,0.1070762126611225,0.07863600368921894,0.3560914005343152,0,500
0.9485052447762008,0.5208503651853428,0.5917808263071477,0.6268258519921595,0.26911992451742717,0.12808720093148268,0.13852393294904974,0.3448980008693403,0,500
1.3870683226578067,0.28678198715073433,0.3455398541784536,0.11824052303996722,0.18728474074800008,0.09096873219581539,0.20302944635891865,0.12024043062995125,0,500
1.2097155051813766,0.4311425864430195,0.3158653082531825,0.28282876404383966,0.169438971477524,0.07393619371585163,0.10422249072639529,0.17289043519607267,0,500
0.885559076668271,0.5733014176287848,0.4935349497054347,0.525395360391069,0.17688107615658813,0.08165112452693173,0.08106974124973086,0.27947790444786624,0,500
1.0795487752982529,0.44411607078343196,0.6929153984624875,0.47216683050174907,0.24218640346571513,0.12232373448992369,0.09361703592441943,0.22559536214681833,0,500
1.0593036624303496,0.4787083473063831,0.47413983975259527,0.3507702111922343,0.18841094183736434,0.08785093504943405,0.09917769243641227,0.20625114363508462,0,500
0.8988574444548467,0.5854188383301392,0.813094737458867,0.677521033968267,0.35109947127951474,0.16068086023641406,0.08764151279543116,0.37974011947197817,0,500
0.9418430539753044,0.5495521395570508,0.5282141469016344,0.4675197948063462,0.18608266270055362,0.08448376177037098,0.07691670775823901,0.25945292126128544,0,500
0.9572897452689842,0.48355079590957417,0.70454442891336,0.47391547026793923,0.29304798737793714,0.1563165511437243,0.14479849458083585,0.2596366084493474,0,500
1.1414326460309274,0.43286482234751533,0.4319409525833758,0.611154493137285,0.1729963953550598,0.07914645334098633,0.0954499601719989,0.22881060926168095,0,500
0.8995762823604447,0.5501801958148937,0.6959895775006981,0.26654207847340006,0.24735625474682058,0.12150894102159049,0.08477878919536674,0.23234306069902946,0,500
1.1902120461877468,0.42593207208268624,0.5318101042868859,0.5355447491487852,0.21469565823677464,0.1000347628331394,0.11884520146031516,0.2188723786002368,0,500
