tau,kappa1,kappa2,beta,tau_se,kappa1_se,kappa2_se,beta_se,convergence,length
2.469413116071487,0.07847040052020296,0.6812720909856402,0.24297979011055798,0.3840156675247436,0.07335584893842595,0.05086450884005236,0.04888896041090171,0,1000
2.501566754919288,0.11298167190515201,0.6320509635482128,0.14545978901547524,0.4009812776399393,0.07104056179178385,0.045684421711561826,0.052631603276493105,0,1000
1.6851714562317401,0.26908669096458254,0.5683457133145391,0.10930039390267753,0.22770403462701622,0.050020189338408544,0.03653533923012999,0.044918029407426806,0,1000
1.7122434272664993,0.19561120496626375,0.6276883271686373,0.20205361196059898,0.2790417205512285,0.06527253428007178,0.04687370886466058,0.048010413847309356,0,1000
2.0452675570090957,0.2429959452003365,0.5550930386377942,0.1119133416066683,0.27069826402728325,0.051584368592238396,0.0358628986351845,0.0461423279615209,0,1000
2.037251143336313,0.15436133988865128,0.6436357351374216,0.16532707091784105,0.2986235952725073,0.06240821412417612,0.043858039172609296,0.047495881939709356,0,1000
2.0969081643015275,0.23458352110823047,0.5590154427892626,0.12412804574881571,0.2852435849772893,0.053450856927080785,0.036964295977255514,0.04701895050745647,0,1000
2.5036015075036935,0.14179795564649508,0.6004560190092878,0.15634914465614813,0.3614357339009755,0.06429435228699563,0.041952980237853356,0.04886129989549116,0,1000
2.2317974108211276,0.1475960302413676,0.6304830903555548,0.18583780919671974,0.342852897916452,0.06708238740590784,0.04562003249766792,0.04835050066614726,0,1000
2.6337624929812677,0.1680935097147641,0.5741340270649182,0.1308267307022733,0.3726260176295018,0.061113834840859894,0.03967098050015033,0.050124192421835814,0,1000
1.8982729729232068,0.26350147459152623,0.5495415519444717,0.15463732668220742,0.2700329142061254,0.05409435709701185,0.03823430153669455,0.04661446616893407,0,1000
1.7937885228592398,0.2535763807459462,0.5636156462569651,0.09890320750674896,0.26152908893081295,0.05610849304715688,0.038909737000796564,0.04667824912208524,0,1000
2.351832011237732,0.09353277927402638,0.6641183129329313,0.19303308525834809,0.35822390149316785,0.06968203387619924,0.047313528942949455,0.049672025242028184,0,1000
2.4238007036369815,0.16062695141796055,0.5909702999375983,0.12468865928077777,0.30794702191596546,0.05527838323818798,0.037302097930925704,0.04656172461142729,0,1000
1.1842141174205094,0.35644557477289157,0.5298064143378602,0.19981050513195597,0.1986585431822757,0.05354435724028185,0.04166353234298847,0.04637027881568531,0,1000
2.046606966473857,0.2267772213366365,0.57197123473928,0.12177728182855195,0.27643483191349416,0.05298604589512375,0.037058123673486015,0.04719291501417114,0,1000
2.0094350725223795,0.21022491290639161,0.5898879943016645,0.09143131689684657,0.2863386269397495,0.05663472866200919,0.03871017869426231,0.047876320919085884,0,1000
2.421583911123427,0.0578668981161913,0.6964886360162644,0.18078103248277108,0.410805197868441,0.08010831210363163,0.05237699087014492,0.052402722130464936,0,1000
