tau,kappa,beta,psi,tau_se,kappa_se,beta_se,psi_se,convergence,length
1.104253784729441,0.7885011895181003,0.08745979829344126,0.7177893099269655,0.14080164383372493,0.025029535589798497,0.024497370711312604,0.27958687774365987,0,1000
1.0372923307463275,0.8027345937687588,0.10738552168267793,0.9162403852776587,0.1398427503193955,0.02473049347877515,0.02519471613353102,0.3232801914532047,0,1000
1.023911135567525,0.7865853543624739,0.08258112255435901,0.718979740834107,0.13092979744023325,0.02552511744254225,0.025815442477820895,0.2763537538954275,0,1000
1.0196305421770275,0.7985878042172762,0.07322799186403463,0.9999864545188314,0.07048005944377816,0.01684408071376277,0.022134388096814842,0.0027973900730156242,0,1000
0.9542929988583093,0.8098777393995187,0.15686903233580285,0.9998726588694505,0.07504078115109551,0.01817428893910881,0.025226998397608027,0.01628689157300316,0,1000
1.1233683208304848,0.7718992220212052,0.09599196111831315,0.8124181524363271,0.14790511199261452,0.0271917022100444,0.02572415396272212,0.3078896363561064,0,1000
1.057243301990231,0.7864570780217659,0.09031711942342507,0.7255155304370492,0.12619051401855602,0.024139597383739126,0.022546395008230555,0.26179235233980513,0,1000
1.3041516482828812,0.7399064066570448,0.10622515875753319,0.45581637374385664,0.14861732196671815,0.027986701999725513,0.025505860240796673,0.21517774585880797,0,1000
0.9157409742958754,0.8046145972523904,0.10982414291485094,0.917530718454531,0.12350619210307823,0.024122119198498146,0.02377004090736558,0.33021076386140297,0,1000
0.980475210761018,0.7963677518263581,0.08764771107999851,0.987077538566751,0.16238032887602066,0.028996689892338418,0.024159766309060568,0.4493538068906906,0,1000
1.0799188990664643,0.7954997833012386,0.12779824557146635,0.6572862993785009,0.14124955332369843,0.025032673095953844,0.02413988008225498,0.27973353709155874,0,1000
0.9315900952478571,0.8071527666686986,0.11157528560387932,0.9999953453549493,0.06567084277730928,0.01696639162538594,0.02213897836153571,9.98121516352863e-4,0,1000
1.0232839051913556,0.7905710241970698,0.08712693175892705,0.8184278176530897,0.12989728091237537,0.024632428990133366,0.023750007778381547,0.2948517627775616,0,1000
1.0252949051369074,0.7997588993837204,0.12810804213721017,0.9034855210690601,0.13691788373938085,0.024938522865785902,0.0257086907152503,0.31600799441034455,0,1000
0.9995320610501186,0.8041952941540838,0.09106606294405606,0.9992138725112519,0.07300598919447887,0.017068923462360826,0.022702945286848568,0.040475014734600356,0,1000
0.9595632894588022,0.8037839927355052,0.11002749305416129,0.6759104025140207,0.12936247937092574,0.02485643780850963,0.02456217051692608,0.2881415528801739,0,1000
0.9599681236268159,0.808135187426211,0.13514295951734526,0.9439294140991334,0.1309922964954575,0.024302011370291355,0.024115185641009684,0.3363887137944295,0,1000
1.0846039946243498,0.775986184367233,0.07034574889917979,0.7046055374174833,0.1309372944821703,0.02499566918354321,0.023254191323607135,0.2663959451180178,0,1000
1.0891916067350076,0.7788885912241459,0.09853411936523324,0.769205889006033,0.1345633344719927,0.025373635746169076,0.02435119283825982,0.27933759969355765,0,1000
0.9769027405568916,0.8029447572916796,0.099863717359388,0.9366601246835304,0.1254836381601304,0.02322048645617743,0.022442805435112713,0.31834333860266006,0,1000
0.9459928243565487,0.8193409132969219,0.10954772071614817,0.9999873507380459,0.07066867145369553,0.016631950067741236,0.02221339604378177,0.0027056465073255244,0,1000
1.060693316137043,0.7986049697646206,0.12809321179794889,0.6594908692711002,0.1415733811444965,0.02532833103181078,0.024531006053530622,0.2838146776536325,0,1000
1.1015474228112663,0.7866859321362187,0.057871855031210055,0.9999926862165708,0.0763694655513062,0.017303396237599074,0.02381787391824788,0.0025514376953062164,0,1000
1.1458464717972419,0.7720779223922822,0.11578566787264108,0.74394897523396,0.1474225906849309,0.027124822092121612,0.026387777094435974,0.2846108062820451,0,1000
1.4312043718260645,0.7545988232501627,0.033752710840363756,0.48153952193712707,0.1627183460167843,0.026084841957497353,0.02402192449665514,0.21968525066940542,0,1000
0.8254222192618019,0.8491859547076861,0.13565804424645872,0.9999875871195327,0.06738755995103116,0.015231526145313933,0.02142439400890918,0.0036584414560865085,0,1000
1.0689506422142647,0.7851136372147623,0.049247662369389156,0.9997506456895549,0.07437821851475993,0.017592517846006524,0.02397154514881735,0.016786748438140153,0,1000
0.9877273424369135,0.7927576812680639,0.14468805568559903,0.4931468894487365,0.13383433517579824,0.026653319988690284,0.026256393024187776,0.2594307045574158,0,1000
