tau,kappa1,kappa2,beta,psi,tau_se,kappa1_se,kappa2_se,beta_se,psi_se,convergence,length
1.4938692117754127,0.4162107142518656,0.286641545968754,0.3578292273454025,0.5430524956387577,0.2305923374483004,0.06608434505636002,0.04963148352567191,0.07069992860042629,0.2501801637052084,0,1000
1.5773816060015677,0.42087510856869415,0.27642342156702826,0.41567486423572864,0.5310283539728771,0.2627188075116328,0.07508663914790151,0.05569339253764308,0.07559539971191329,0.2507602926010166,0,1000
1.219417222485856,0.47521217800058524,0.2756322047046197,0.3749389808299182,0.7956287418836293,0.20635261519866108,0.06949892918390324,0.053372637461216656,0.06838138951542687,0.38535811430559036,0,1000
1.8649298331623456,0.3662900355591941,0.25763386902530255,0.30617590622346424,0.13074448022383317,0.2645523515051811,0.06729577172291305,0.04540102008698661,0.08874922241753713,0.09759127059677508,0,1000
1.4326062165118358,0.4246132063719833,0.28224054079863303,0.29127450882224537,0.6368608083728414,0.21026229245504083,0.05990587914536643,0.045062493856361546,0.07022325453382493,0.27732099079497263,0,1000
1.4001499386473282,0.5332293101246043,0.1902866742576718,0.4694768460549053,0.5652596509173414,0.25312838160500667,0.0930766479572784,0.07130575101948039,0.0771577969196375,0.2914514189433135,0,1000
1.8592708855457414,0.3647803474172148,0.25917886252807826,0.23598755972100668,0.22726977306842125,0.24371645441789647,0.06110959447785534,0.04159825290301974,0.09269710485420851,0.11684418594348142,0,1000
1.2818155754906544,0.4328301431905735,0.2911033250681017,0.2918492059264875,0.6520655976743108,0.19200659439990508,0.05910343039465852,0.04481237258133426,0.06693281561987321,0.3041350792628215,0,1000
1.5194920305759507,0.42894840340506485,0.2632913020761209,0.21294319524550756,0.32887806114715695,0.2117707501264481,0.05828439200339398,0.04160694000846127,0.0802303921905589,0.1780593183028166,0,1000
1.741665777226666,0.383210248240441,0.2721477061379049,0.3597140240519951,0.39170889097051637,0.2563887573654636,0.06810987689854191,0.04956297460055652,0.0786729091070467,0.17714914700705417,0,1000
1.750322047328762,0.4042025077911784,0.26055552786593783,0.34767564813410784,0.20782643037416898,0.271696634716527,0.07294283539712398,0.050173602957122594,0.08695553272594157,0.13055518210253178,0,1000
1.652434440356253,0.3952224480752551,0.2858087589175632,0.29555674656787523,0.6566173980878252,0.23884172958447863,0.06292788287793563,0.04610889535411235,0.08377431251277373,0.2575868281052971,0,1000
1.4399901028353372,0.4197232575317866,0.3190880257832151,0.29026293199273684,0.46174841776918507,0.2370857708728826,0.06247749087574864,0.04441492528893019,0.07763949827174868,0.2477240769669035,0,1000
1.4746309530954202,0.4017959147467991,0.29925126931085677,0.24810452249639237,0.6096877469048432,0.21256789958552663,0.057300978967012486,0.04194489715017883,0.077280261854332,0.26221983915739744,0,1000
1.3620066765015972,0.6425498460625106,0.09203451734075756,0.5551838575513739,0.5353730121791025,0.2718507358493875,0.11968588727393588,0.09634980723928231,0.0729283770690189,0.3068999873167469,0,1000
1.7399505990734552,0.33481748073003936,0.3121460464609678,0.2862695588935501,0.3551165278796593,0.23681502582708178,0.05725976187372044,0.04197645943548174,0.07067962224992408,0.1605962097991593,0,1000
1.6309986720434617,0.49011839206760877,0.19020858264842624,0.4583660509883698,0.49730400368081834,0.26339643746701785,0.090085324643606135,0.07063259011582679,0.07670407675304196,0.23005433352502325,0,1000
1.6450321992253398,0.3635318023994992,0.2956398930127634,0.38191780896586636,0.2323218666622191,0.2520648391843944,0.06903449034447141,0.049562782962133976,0.07231366503889554,0.14202231295094023,0,1000
1.9051860212277507,0.3822180618013427,0.23402203000900573,0.2940425126073377,0.2682400328630627,0.24625092178716546,0.06322909133743289,0.0459016860254261,0.08116764616898944,0.12382887545530305,0,1000
1.4145025880280033,0.5234763759057878,0.19398171994750338,0.37692452651642494,0.4666920338498026,0.2318378192093091,0.08129826769775327,0.06251963125437428,0.07872260160003246,0.2471150349730506,0,1000
1.5826044180844816,0.49380026337475846,0.21631418502042318,0.3604643229486908,0.42224973294102897,0.23938818130418577,0.06867819329419275,0.05359129892403397,0.06489444940941194,0.21006844841512887,0,1000
1.7180122976784356,0.41415809419100674,0.2327355712448113,0.25235937205664083,0.4756474760710943,0.22541052009925036,0.06438865540086032,0.04657053054504219,0.09253104794813186,0.18773494569413007,0,1000
1.1466000543643349,0.6284281819352834,0.1420174018899781,0.5214866637385484,0.6132927322163682,0.22522828909247936,0.09447148944389193,0.07837669037390618,0.05791572072454518,0.3783273164825766,0,1000
1.9332932239310257,0.4351530689277814,0.18589303756261033,0.31903077825416953,0.23893430766999446,0.2964436972225365,0.0980451868678259,0.06439904920848742,0.14011040581154283,0.12166827886397898,0,1000
1.2414891404769892,0.4802644327532729,0.2634154647912549,0.44615207249614264,0.5031413940538187,0.22840713263642545,0.07830361563852305,0.05973218989708474,0.06512813588198796,0.3021163584669607,0,1000
1.719790734474139,0.4079726262334713,0.25127368155249996,0.1981164978493787,0.27460545831772376,0.22465627934423502,0.058308860041283384,0.04127719178148468,0.08596649323329168,0.14087679769108372,0,1000
1.306186186803042,0.5883042603274015,0.1589614069739203,0.4550881641893257,1.024806394586166,0.22865790774745012,0.08905878565624643,0.07274221690766301,0.06839442754262597,0.4604125297797746,0,1000
1.790155029232508,0.3857117961870171,0.2526322190218592,0.35307482532936463,0.23026465646158936,0.262533488532872,0.07131398294144321,0.04983740055642364,0.08542599566832794,0.12790335832544894,0,1000
1.0429779148126161,0.45324351711106764,0.34751580748071603,0.3750436357359367,1.1771603709790355,0.19333496333346667,0.06288115895403121,0.05021339516963411,0.05761815921151669,0.6046684415899398,0,1000
1.3725607182930661,0.431612334063779,0.2787102643716208,0.3454395662773604,0.6585192151265007,0.22130568173243764,0.0696228089476376,0.05079021742115635,0.0819547787357705,0.3032401996696977,0,1000
1.1754300640013957,0.49966614465790915,0.2660144746496378,0.36542609221341477,1.0138926341697287,0.20204586041730604,0.07108298326874879,0.055110738735683645,0.07342109648691642,0.4731799639182125,0,1000
1.3669197155047987,0.4398972940617641,0.28732942713163717,0.31358788384780706,0.7076540722166726,0.21812704445393685,0.06588606074011152,0.04839185352811831,0.08012317587052259,0.3213072609990956,0,1000
1.7314685414969755,0.40562699965134913,0.2555111285623131,0.3017531787972038,0.3630642085035442,0.2639658166135834,0.07417879942467086,0.049511820078956416,0.10629243630035079,0.1715168570124822,0,1000
1.5572885250127226,0.47412556547949253,0.19958164492040006,0.39340346188005326,0.37666577877434,0.23545518016785721,0.07675571116431912,0.058113043495843515,0.07494689903480048,0.18952322136760105,0,1000
1.9345567897902827,0.46196047185922356,0.17347539410218563,0.4419278541787879,0.17262951885059435,0.31893175687285485,0.09773091173668284,0.06845041221804811,0.09749113266365605,0.11098864742317524,0,1000
1.5620948127141012,0.448001544079398,0.24042102736068108,0.2824994225329594,0.4410836362679616,0.23813486183871996,0.0740841498578535,0.0514168841103322,0.10165347787841424,0.20891903991508592,0,1000
1.660830134355525,0.4089117352237774,0.24747088159533756,0.306971085116148,0.2449899382417115,0.2357960507005993,0.0664131379231396,0.0472391820581002,0.08190609762019022,0.14037250915925098,0,1000
1.5455143629099386,0.4242191014368712,0.25883027682360854,0.30047904323654473,0.47422137120619445,0.22189497096664484,0.06456519451975343,0.04732068940917962,0.07973271961778748,0.21332878339777445,0,1000
1.5379102434586736,0.4264927460893126,0.26806912970765046,0.2897408696649692,0.5417523767953603,0.21881778346169298,0.06053032539983106,0.04560418215522509,0.07137174290376819,0.23521223143577472,0,1000
1.4906428100454487,0.5309366040868492,0.1837349233321902,0.42799111626697695,0.5573171149634185,0.24716000087800433,0.08488882256492021,0.06593661408071091,0.07430690015915382,0.2671580100200857,0,1000
1.7339571086902197,0.5278010932470202,0.12369003903639028,0.37056391543354045,0.2720113861513791,0.2433464152554319,0.08364084351809131,0.06512902967721648,0.08231303652845276,0.14186126507338348,0,1000
1.468227995618983,0.5026171501375296,0.21212350137276964,0.41456045209959164,0.7815435573831717,0.2304520924426582,0.07443387770653245,0.05969714180221285,0.0646221849166246,0.33110303491859594,0,1000
1.109095621779135,0.49647256154080843,0.27042494379562243,0.3003433769944138,0.9290733733796289,0.17914864333497796,0.061647697398857046,0.04825974818149598,0.06665444288515918,0.44455160598976085,0,1000
1.145812403796341,0.5618871359635302,0.19191069343116296,0.5317256008555593,1.352802113867567,0.2159781749817463,0.09345791483550958,0.07751142899944298,0.06151958159695702,0.6307517646811237,0,1000
1.6624041011601396,0.4223250233976384,0.2585090014488081,0.3716931374068236,0.4988535396905791,0.24710706910300767,0.06806690688528914,0.051754131221782615,0.07041453760245349,0.21807252795830254,0,1000
1.380428383809797,0.4342152108900516,0.29569711493988776,0.2552046882148191,0.9730948382962634,0.20208600614315544,0.05647210985785584,0.04341740381473692,0.07105655299988713,0.384807720791239,0,1000
1.652986229647823,0.4189697400958304,0.2497433125757192,0.34414053676407297,0.5405623805884098,0.2535624121707165,0.0747092353323009,0.05262186371408961,0.0941536390194432,0.22879678335104656,0,1000
1.4319901130111046,0.42367555979772487,0.29906905087693936,0.34641981017765394,0.5808657319460037,0.22758293717316197,0.06387430059912648,0.0483234503063066,0.06706563486218366,0.2781873685731666,0,1000
1.7643534014212625,0.4303223773532678,0.2208266353557597,0.25001545919314566,0.45599576253113405,0.21910138884473912,0.05738135024961374,0.0446037973986857,0.07062201551439165,0.17816296634823325,0,1000
1.4792061136990649,0.4298607801287883,0.2771901199526688,0.2717586901024764,0.5894756256091378,0.21711564613918688,0.06321554387165826,0.045828425265518856,0.08422636551280752,0.25648423504764495,0,1000
1.5486053433087654,0.5776900707020712,0.1226097022314549,0.4951802871160495,0.32997118568207234,0.2787851557822057,0.10536037840940235,0.08093261012078773,0.07932862694832521,0.1966133100021914,0,1000
1.3543216093259784,0.4777506001658112,0.258921015754591,0.32598512289024945,0.6316884736615441,0.21691699304081793,0.06761563267759227,0.05100103903414103,0.07506646045956963,0.30464323080372563,0,1000
1.7305190917447468,0.4911820071878194,0.18979019351140977,0.3814340595815686,0.36591999243493317,0.25998705995467286,0.08049413930091007,0.060616758708945534,0.08277768111673998,0.17566023840486772,0,1000
1.4196017303982045,0.4297769136358585,0.2813405342122259,0.3110665450666832,0.4270033073614382,0.2135998999304578,0.06117303653451585,0.045863130705449284,0.06591915145471544,0.22419862143683184,0,1000
1.6099436999096406,0.42581184051295534,0.24925918498531324,0.3320954785181079,0.43231044986165723,0.22716065705372976,0.06397619457865056,0.04864063174949026,0.06927372787125835,0.19650357869176346,0,1000
1.434418752910914,0.47237244083283797,0.2362543136131556,0.5588525237426696,0.5065169674976875,0.2752742922618752,0.09714446979066438,0.07592118061400888,0.06425879782100198,0.2737915582425397,0,1000
1.3961827006097283,0.36517197460314743,0.38140557266009806,0.37310137288570866,0.8339225911804208,0.23978599042596935,0.06254502861248491,0.048296337705780845,0.06420066073119969,0.38383609953164155,0,1000
1.9565853716088626,0.2927344462705365,0.31426774561627374,0.025471554019019505,0.394493953357446,0.2202941126372131,0.043142915996232704,0.029819894432927894,0.09376393677284772,0.14074920039273614,0,1000
1.9668927522856376,0.3422098864820695,0.2738658043638431,0.3964170349010856,0.17490569037463619,0.284616316925358,0.07005845274876524,0.05081209380724635,0.07239542807337479,0.1033837114999067,0,1000
1.5067654996983288,0.38925436110723294,0.3146949287961374,0.23677588783834322,0.42862497074940065,0.21633142451829043,0.05485215318978571,0.039910773657717294,0.07014000147589719,0.21077334227277905,0,1000
1.3956541517372818,0.4551231584412102,0.27024451815906947,0.2585769007321401,0.7221347822190018,0.2043551846131724,0.05940866251209313,0.045090185526316925,0.07402102164279979,0.309609017819882,0,1000
1.8446014454987814,0.401834512171367,0.25830799363353685,0.3490848674074363,0.36391685390316647,0.26298323859673267,0.06597148387476705,0.04918903999540868,0.07229208880356552,0.16345709274016595,0,1000
1.8594932815526797,0.35268127878423383,0.28649306450961554,0.3116282453176707,0.2428276201938462,0.2488286363844871,0.05849436510943792,0.04396580612453003,0.06132865920377007,0.12590540486062665,0,1000
1.4977446759595057,0.37097284032236605,0.34484974519383765,0.3080835973979396,0.697228907977235,0.23060463391046662,0.058405099255797684,0.04386626033989235,0.07026425149819972,0.3000769195900299,0,1000
1.3168653987792132,0.6873924134111468,0.059550732949202066,0.45932973726062676,0.5449182232664179,0.22436104304919646,0.09891873548368983,0.08324556292738958,0.06837170760908845,0.2943673358669434,0,1000
1.9490407425965557,0.31219567270382576,0.30993305577788166,0.19177215728602745,0.1838290540446897,0.25770534134781153,0.05520118299287146,0.03655291652760115,0.09157444280365709,0.1035501888134928,0,1000
1.691054312529819,0.460953499350827,0.21348172138328297,0.29316578137896976,0.3097488146278096,0.2307536442535336,0.06423810602983074,0.04869980721530369,0.07308248481563606,0.15694431140125267,0,1000
1.5332435668918234,0.536290776981363,0.16720347535115185,0.40645405128466056,0.46551891587696814,0.24816596689172277,0.08839231495163946,0.06766012243938867,0.08338737503947265,0.22956224253773855,0,1000
1.9309204824024497,0.339623927758338,0.2610889553470079,0.3994442237807973,0.15045376690199527,0.2934824957960121,0.07751536254491098,0.052084298722050025,0.09436733596300852,0.09689272020208455,0,1000
1.4043428286703032,0.399012008646744,0.3055076349249507,0.3619734817344115,0.4318637217444889,0.22392750991684277,0.06585251040167216,0.04864646481353314,0.06807444657614013,0.22998868877145565,0,1000
1.6132360750248362,0.4410891214627419,0.24557695028778173,0.4300003304944027,0.3944144014763355,0.2608584442215821,0.07731279926452021,0.058123811061409125,0.07174425865607956,0.19964260046576954,0,1000
1.2476934398500605,0.5284535619664633,0.21852353733236168,0.39957966880863105,0.7246778776363526,0.22246435771423873,0.08324287226973903,0.06301830146423142,0.08160754814643933,0.3680659607259523,0,1000
1.3766094754250373,0.45405708244936,0.2673461566511676,0.3311176680352458,0.48062088227815963,0.21320737187944164,0.06339609038267256,0.04830135385264664,0.06500234937552382,0.2508787836894123,0,1000
1.0953856915789646,0.5210148365532414,0.2643655553416837,0.48806171655665787,0.9849033716506229,0.2165674811430828,0.07836891072450773,0.06454169601167545,0.05393630874405694,0.5443455294442707,0,1000
1.4883348065794477,0.43574792550912206,0.26465796910279454,0.32003355403907474,0.8116698566259056,0.21656211694703623,0.06353773051418776,0.048765700953549415,0.07279956302796309,0.3183173317045847,0,1000
1.1657518038344779,0.47058358812671763,0.30090668513072527,0.3366495524689591,0.9173023192952766,0.2080424818662135,0.06314785942985289,0.04898125029973837,0.061897335380108894,0.4700176006342152,0,1000
2.217060675078721,0.3514197296312755,0.20027646966479434,0.37803289155859704,0.1649270254477358,0.2962217323652901,0.08033452387759524,0.054704829785122505,0.10822526229324739,0.08177942918743528,0,1000
1.636202923074627,0.4650338865314674,0.18935822089351015,0.385119654758827,0.2864663543157652,0.23943954035238874,0.07640217251485354,0.05746884050098881,0.07626632028398064,0.15434699713385733,0,1000
1.7798768972114498,0.3290004251288916,0.3237018524284868,0.2571549998618435,0.43815266521265706,0.23848884993929675,0.054564996086219626,0.04022602094001351,0.07190700572609583,0.17966473644518036,0,1000
1.7358376306181513,0.4072293835936439,0.24219062774501152,0.31818632185564905,0.29722696139561494,0.23963700653916753,0.0660645471217583,0.04802871300297674,0.07900453534976999,0.1463409399816015,0,1000
1.7282003276248556,0.38893735959146525,0.25539614035238245,0.29782697272376085,0.23545802892995707,0.2334133933458989,0.061617419811847804,0.0448766246660627,0.07296779208450008,0.13034804779544054,0,1000
1.8333253675562142,0.33768602703059974,0.30975828381132925,0.18251266205138453,0.3714987097781768,0.24775779967689804,0.054847771388434885,0.03688097462936136,0.095140832335071,0.15927474302555428,0,1000
1.535931138054851,0.3932882530431288,0.3043671816046197,0.40786467097547313,0.4153301957617581,0.2611907830829331,0.07337351333786243,0.05302571501601597,0.07611539278475316,0.2190082768515542,0,1000
1.9106464361223765,0.389470408073561,0.25003928732612685,0.21484805196379977,0.3146833939814344,0.24549294211637487,0.05981140234123204,0.04199236707190547,0.09145517548489791,0.13735376017675666,0,1000
1.5900305240332964,0.4276567851604939,0.25596295816678727,0.24406412955222231,0.4528770926487577,0.22181457045761369,0.061676153356283576,0.04453327578977013,0.08436875636607227,0.20241549818367613,0,1000
1.2370222574403935,0.48724467805876787,0.27175924126478473,0.33954525529491175,0.9652628877831032,0.20420594501822154,0.066387699476674,0.051623616364152275,0.07044844470638054,0.4372046715104881,0,1000
1.3651262509670752,0.44098908528752695,0.2976245510565279,0.28226851193311825,0.8858445151852007,0.20350785340884178,0.056666525648712884,0.04438758809271323,0.06401724324894083,0.36868592733401556,0,1000
2.1376523774412823,0.3591064048115584,0.21484491290397167,0.3781357862302555,0.12319305071886928,0.28565011309312377,0.07246469419194772,0.05184225196522534,0.08327606369750028,0.07822208757895079,0,1000
1.928282094395357,0.34222656739875845,0.29051470333729346,0.3081169198066614,0.23326698889061212,0.2745775225031109,0.06443329049098871,0.044260974377368346,0.08753831617128265,0.12050223526478092,0,1000
1.7706019540137274,0.49335777283641163,0.17363126184409666,0.45613009098003354,0.35919145303808503,0.2887073789712828,0.09312676205823282,0.06971035143925518,0.08383438440866779,0.17687289600849562,0,1000
1.5253937756264648,0.4058892689802083,0.2712669444278437,0.345839707900198,0.3551936762194837,0.2249833993250917,0.06496706911607085,0.048119286931016775,0.06861563855123383,0.18406214161524584,0,1000
1.4934460882848837,0.4276236554171638,0.2707486230872183,0.39357733999455397,0.5579230173926983,0.2388134379985845,0.07278582317066667,0.05416663707261837,0.07618505079575041,0.2574392956904078,0,1000
1.6292821237100676,0.4433736739728926,0.240134265146545,0.30796496932921447,0.4028303117906187,0.22960502608351335,0.06358219330894754,0.04795081936573414,0.07166006963288728,0.188960878380687,0,1000
1.4957918537604717,0.4467770559597546,0.2439940292865648,0.31615282143784146,0.577128027128492,0.2227172595969737,0.07063534840523071,0.051488511410950365,0.08801295525096932,0.2504252225777692,0,1000
1.064684412069555,0.658718259669151,0.11957250404193141,0.43373083388211625,1.092802527930384,0.20397888191845637,0.09582742617053767,0.07735015294986664,0.07612342660889097,0.5660188936721787,0,1000
1.7044687683200157,0.38767579203642843,0.26574022872279557,0.21422724000706178,0.28981419540956327,0.23029444008493896,0.06088072402165376,0.04130331022866522,0.09449286795199349,0.1450828100066121,0,1000
1.544265703947188,0.44243398646043125,0.22396949714624365,0.44118022008903723,0.3525453225926,0.24572340161383247,0.08015638314484062,0.05991177480251024,0.07232974743532798,0.18585788794731642,0,1000
2.0690086751261774,0.4592457074753581,0.1436769138302368,0.41128903115698323,0.33408985619215403,0.301841534012444,0.10224345440089128,0.07350724562068554,0.11569313568277614,0.1386658449455177,0,1000
2.2960095355147065,0.26603202456817937,0.2792436497798167,0.34241235440887374,0.1345113847185889,0.30723859361380024,0.06666155057590618,0.04581580974363716,0.09788930003392492,0.07369076518238861,0,1000
1.1122078911522273,0.629341039094547,0.13871692456637894,0.4544850272525072,1.0766948107063703,0.20251408381906028,0.09354990456560947,0.07678787588046053,0.07188123345350052,0.5255061186452762,0,1000
1.319607603743542,0.48443204772683296,0.25988560619775875,0.42902283527195034,0.7575002649728111,0.22863438769222624,0.07439581356326294,0.058575859314432883,0.06393914924996247,0.36731912996788946,0,1000
1.1902861523950585,0.505592155055095,0.25258689839659243,0.4306271305038927,0.8436174351459511,0.21983030779496043,0.07962462011023583,0.06144235172629713,0.07184973649241495,0.4313582473518703,0,1000
1.4386152705884028,0.541448845583968,0.1686850612672372,0.3951469443072377,0.4975717469738158,0.23241560373192363,0.08532869679591647,0.06580959222900794,0.08064922390601348,0.24956207808484115,0,1000
1.2756917781186907,0.48828261273755497,0.2562307626800306,0.3398742999190186,0.82612733873878,0.2034377716381537,0.06622238283512714,0.05171087413096461,0.06845996846083237,0.3761752788344054,0,1000
1.4916331391844317,0.6183618771223877,0.0777811545818377,0.5070042813781988,0.29402872395904006,0.2688758553107322,0.11599180264609996,0.0909291766788755,0.08116241899873577,0.18856335142133068,0,1000
1.605852063548784,0.42571716961190054,0.25481214211999104,0.30045416685651777,0.44174988938723525,0.23117626938691874,0.06511042388825723,0.04755900777940628,0.08045303658870595,0.2011054361351188,0,1000
2.1442669631663653,0.37565859614521097,0.1950236768365272,0.39226692218392284,0.18238132563328568,0.2895063821167658,0.07702377932374593,0.05521742052980323,0.08959664921244839,0.09188392518463277,0,1000
1.446341665944791,0.4483565976827018,0.23081256477193451,0.25538559308138,0.5039444317427489,0.19441220092473052,0.061767958808293194,0.04640022643267759,0.07880636321083227,0.22103700127533724,0,1000
1.419872283608693,0.4357866605341625,0.2933936369497564,0.2916839860857366,0.48427405565757864,0.2220729372348666,0.06155667814945659,0.04520419347789473,0.07235987547864618,0.24900641762216755,0,1000
1.284030295202569,0.47515558185596757,0.2559367683345411,0.37908960059172536,0.6110034121207911,0.20949499107575303,0.06930708409476102,0.053579966293452665,0.06567004592522405,0.3088013295523246,0,1000
1.6051725471941547,0.40079172121524065,0.2685751348752833,0.35851662793062455,0.41689707084966204,0.2393287180999969,0.06756310707891673,0.04979066043324767,0.07442856116108527,0.1959444763201897,0,1000
0.9530530494677755,0.5120155837253826,0.28970134626000615,0.42273191976460867,0.9743115689473723,0.18775090290765456,0.07199681606723558,0.05723862688631644,0.05978358293226447,0.5727666408745675,0,1000
1.4634034552414328,0.42650251995894245,0.28379215234333405,0.26695566080696453,0.47384284598484105,0.22001108896414492,0.06204980202768637,0.04457461568083925,0.0808290011137722,0.23116824549107934,0,1000
