tau,kappa,beta,tau_se,kappa_se,beta_se,convergence,length
0.9710974002782371,0.8098680226372504,0.10169247649215096,0.08978516294252874,0.019194551438166504,0.020107963049568696,0,1000
0.9836821233071609,0.794740482885487,0.10294879197426984,0.0872942406145354,0.01999957156380449,0.02107460444183036,0,1000
1.0648249155989467,0.7921815604959522,0.07419817328534324,0.08547359448481644,0.018420733866423945,0.018514850261997708,0,1000
0.9734239943145355,0.7952759294863584,0.09896708626647747,0.08688930582974573,0.02000793702377452,0.020798526063920453,0,1000
1.2379386301863888,0.7509949531524275,0.04889857268940459,0.09551383964688855,0.02071614300134305,0.020875828440215603,0,1000
0.9305641069404773,0.8133249865854625,0.11039437030822111,0.08710590784300254,0.019170007717479034,0.02063366670202435,0,1000
1.101678737302603,0.7902274939885158,0.08830907128858294,0.08831816321451565,0.018531348862078915,0.018645676859066825,0,1000
1.118529244182085,0.7722547251581647,0.1148661167485482,0.09626640950179045,0.021360415671547724,0.022656508960768578,0,1000
0.9857264377212901,0.8147085527097369,0.09473564057930592,0.0861333344264534,0.017900266594077646,0.018412618795094437,0,1000
1.286174116265121,0.7593377735634752,0.03777933828392662,0.09520332995974476,0.019372620818179153,0.019274643796367112,0,1000
1.0396608212472034,0.7842851906033865,0.08180087627901213,0.08570376832148176,0.01975467498409789,0.019646983583834567,0,1000
0.9314635477142097,0.8110471385879802,0.12176430368386548,0.09052665460375939,0.020111851548685954,0.02168111265314522,0,1000
1.051941333957585,0.7902597412165572,0.11783248309001812,0.09738782276088628,0.0211298325983272,0.022875517061312092,0,1000
1.0152753677207011,0.783030824669321,0.1038977411193423,0.0957622097555818,0.022026285178347472,0.023660018068078402,0,1000
1.0020380943341136,0.7983832620662904,0.08643738719907353,0.08655660803410774,0.019055985138719835,0.019172433020258155,0,1000
1.0518010879584336,0.7856116888519015,0.06070948491686921,0.0869345762865526,0.019368320539986064,0.01944796803460672,0,1000
1.152644518274319,0.7605924321636948,0.10410169762285755,0.10346868516172908,0.023129511180066398,0.02487702775911061,0,1000
0.9998780949261241,0.8064229736309557,0.11834169787421822,0.08982613733459685,0.019340306220831965,0.020400778314686965,0,1000
1.1931083587087141,0.7700336986020849,0.06690181940322953,0.10121159895511035,0.020988216267143985,0.02187169338695648,0,1000
1.0352726562319525,0.8016079153025669,0.08805476923246416,0.08748856923479467,0.018398634595978586,0.018956872380500648,0,1000
1.0505583198857869,0.7787356693292328,0.08851398291890461,0.09147348304892668,0.02083513503237025,0.02154949587382563,0,1000
0.9231506478057214,0.8018301240956793,0.11823855362649906,0.08242821067582178,0.019599452753731303,0.020370346937935675,0,1000
1.0352861187204545,0.7936571765006212,0.09630414613627948,0.08931130416279931,0.019417257066443924,0.02054317832311686,0,1000
1.057527273821787,0.7960967477290285,0.10566851479759938,0.09417294978864864,0.01990830659206985,0.0210229155177825,0,1000
1.142888683905127,0.7692863786651277,0.07346751190679493,0.10001295431838927,0.02183385581856659,0.023401812412963078,0,1000
1.098717928406243,0.7942311564087559,0.10044193898654355,0.09428590202417826,0.019519236408433137,0.019944323635249016,0,1000
1.094317092351568,0.80891910502832165,0.08597140477270684,0.09548025980842757,0.01831371796908622,0.0196069200773575,0,1000
0.8879400876359003,0.8078155503373649,0.11824478513294293,0.0800402249462294,0.019208990078693887,0.02025723486237527,0,1000
1.1118650352115267,0.7822710597719749,0.11487360453353661,0.1037062356816662,0.02201080990478644,0.02346003325576107,0,1000
1.1957955105321385,0.760608156499689,0.047105096796729466,0.0930248804928232,0.020250094874760573,0.020770479023405206,0,1000
0.9475294001182657,0.8179331155237347,0.1022934941696376,0.0822351181409284,0.017645596652381603,0.018536399670945274,0,1000
1.0289057698513637,0.7953700393021075,0.08892220021141438,0.08629344486989518,0.019035108170517605,0.01966112571849724,0,1000
0.9782818506979397,0.7928097541666842,0.09928782919907249,0.09340045333560086,0.02145566952513931,0.023239093888325173,0,1000
0.9034391052390974,0.8218152180825936,0.08380460043135977,0.081370422701284,0.017645867334954553,0.017967234724156404,0,1000
1.152418619462075,0.7577572587172097,0.07695011248146486,0.0942844219384067,0.02127852635313015,0.021779820569836694,0,1000
1.00471414552273,0.8087573915443099,0.11151712941734046,0.088596462536032,0.01871151966906031,0.019613498135027416,0,1000
0.9262070124625048,0.8061982979343578,0.08825779600040053,0.08103653360968033,0.01869656734271499,0.019010238630953264,0,1000
1.012185741019293,0.789523451163422,0.06887427487065653,0.08849080715115178,0.020049476415135385,0.02043317127361053,0,1000
0.9741421787078277,0.8094225155534419,0.09449711578541894,0.07855696857648067,0.01737736715951789,0.017689322466597233,0,1000
0.9865521056649037,0.7990786402735092,0.11128000012127987,0.09283028988537492,0.02055054800059921,0.02109664534236393,0,1000
1.0415423686577523,0.7909484990366592,0.11590290154757768,0.09050052408467471,0.019986497995473876,0.020795571614367486,0,1000
1.0579250976345833,0.7819457804614625,0.07371961509621053,0.08960602841521431,0.019986962188021,0.020568234620893775,0,1000
1.1264340175698104,0.7701851787196909,0.09147477306058795,0.09697553115243357,0.021426723316573706,0.022555707676764576,0,1000
0.9251133818836704,0.8057803248568991,0.0885718790414019,0.08818185233915618,0.02024192338837729,0.021855423140190434,0,1000
1.0089441500786847,0.7864074538828425,0.10596678599037071,0.084212567581422,0.019829263200329423,0.0204529522754719,0,1000
1.1648003893035277,0.758999001561278,0.07863813043368015,0.09321733485666256,0.02102398168416282,0.022259974226160096,0,1000
0.8034325583048637,0.8502917950315398,0.12089275655670031,0.07927498867848269,0.016477205438895776,0.01795665783321845,0,1000
1.0263757348349718,0.7872707779324595,0.08104833629727234,0.09410385538900796,0.02100298432724567,0.022090413437252626,0,1000
0.8926220543661285,0.8299954287288273,0.1362176287897245,0.0823090269063992,0.01764908892365697,0.018822010393350762,0,1000
0.9415610370633594,0.8119984574948153,0.12649650848477487,0.09009343127111534,0.019771055374503674,0.021328957533023066,0,1000
0.8422076339677803,0.821253875106807,0.1870727550005081,0.09199424230666457,0.021525271128888017,0.024568962975478045,0,1000
0.8514682745194146,0.8291710797219594,0.11599177464004272,0.08026346121510075,0.017935835378577795,0.018685167441198317,0,1000
1.0609297703725828,0.789474723477762,0.07419857958768117,0.08851266060534425,0.019296961886437335,0.019909064569621354,0,1000
1.1071933796577653,0.7731815051919646,0.09679531965997044,0.10159354536484982,0.02224179561241243,0.023044822613987256,0,1000
0.9854167878339422,0.8099347645827849,0.12955167748192659,0.08884752126438414,0.01912345293178636,0.020850477562279642,0,1000
0.9251736552896276,0.8028629112014534,0.08056687620913368,0.0790407370183275,0.018642454440941002,0.018905094112449762,0,1000
0.9802993288205774,0.8155556118869152,0.09525098549235193,0.08261043778615258,0.01740644803191273,0.017170099401453233,0,1000
0.8748502519774274,0.8221004879318641,0.11644048567519186,0.08122344793135133,0.018463942773959904,0.019402408831000327,0,1000
0.8725162702038289,0.8173710425926503,0.13089200528264072,0.08312757389170361,0.019303866186145078,0.02027848842358407,0,1000
1.04959307974241,0.7925455733601672,0.09560192323177519,0.08744552353324274,0.019108250187497837,0.019767324118001296,0,1000
0.989119860603177,0.791764923704921,0.11626961364648654,0.09354531418405851,0.02142488129949451,0.022800397730347515,0,1000
