tau,kappa,beta,psi,tau_se,kappa_se,beta_se,psi_se,convergence,length
1.0859859269877872,0.43114505308935397,0.4369677602752394,0.3496693085962393,0.24421741596353608,0.1215966469728951,0.15382321669792978,0.26808460012167834,0,250
1.210383136534795,0.44112467391805177,0.4638730492083248,0.48568029707966565,0.2578177066530016,0.11171663951227029,0.10868140595092819,0.2972220171290688,0,250
1.1876076090168048,0.4157169895793114,0.2162047899260445,0.44855645901301133,0.22955969864956313,0.10381896102501505,0.18699905703090713,0.27219914241056403,0,250
0.5496628291503503,0.7101003937713084,0.6562782203074202,0.8728569425040258,0.24590097075697193,0.12189771608316641,0.11329915877524607,0.761614281473389,0,250
0.8659316855505592,0.5329214944286657,0.5072236160202803,0.3260921302241178,0.2638511833789469,0.13614168045867012,0.14886319115252808,0.33085015228809694,0,250
1.1148972485642208,0.5176129001294169,0.47315655017069247,0.45343915687721387,0.28288778543923976,0.11489862688185574,0.11652370491254997,0.3357998262569861,0,250
1.050959369788373,0.49972137211838713,0.3377274447085394,0.48172057508237864,0.21784176690787205,0.09571229085489749,0.10905320214888617,0.3211988836661544,0,250
1.438667667677046,0.3422121029421424,0.14718240084506204,0.18022855461755,0.24835839678040716,0.10425706736176893,0.22525009426931047,0.19368514736224987,0,250
1.1251833814022725,0.42882480239417625,0.3556178806399566,0.3197290660374723,0.22897080538405068,0.10675495079987284,0.13786866253772614,0.25869518563140814,0,250
0.7451585568428142,0.6123957672051307,0.5850739170747733,0.6522720968566359,0.2543397482109452,0.12515648071431648,0.10215602690060437,0.5167979029956368,0,250
0.8473014226278914,0.5306024584071469,0.5169381099890917,0.6536323781834109,0.23567147574027636,0.12386933370309697,0.12951761514470256,0.41267502981515386,0,250
0.9742606265754358,0.49898372076138975,0.49884101798895025,0.3051842689436424,0.25972695089035713,0.1277553240711197,0.13621133841011607,0.2972410040549585,0,250
0.7741330075030802,0.6204547994842174,0.4590238409921438,0.9715441867978689,0.2212552726990183,0.10104479254793315,0.10364907328854446,0.5554803146582961,0,250
1.5300184617868966,0.24852807963788853,0.44744558067314033,0.16371925069955812,0.28401271470584544,0.13387222048198907,0.2696555942562147,0.16866117786919557,0,250
1.081836359743393,0.5043909352107724,0.532298366699757,0.3612888954835442,0.28883999103878255,0.12851352005321218,0.11750044426841894,0.30713764271047145,0,250
1.0675632460823594,0.41124761174528723,0.5648543369719792,0.433629004117121,0.31357040459955804,0.16553926792156573,0.21393131855014993,0.2978248151022015,0,250
1.5320522115150137,0.3144845342645185,0.11676769008601524,0.41360208815537347,0.27850460079399486,0.11658711817767622,0.32067696645037164,0.22508172769241622,0,250
1.1762377419168266,0.4004278620571629,0.5963831746083661,0.48784021800251515,0.31575862594603515,0.15814908455703147,0.18052951059065214,0.2929810417394108,0,250
1.477367252098795,0.314601216693454,0.09397442009537325,0.2192875777743551,0.21589415795983383,0.08907717175455689,0.18986484833809325,0.19053807135958925,0,250
1.3322227604498027,0.3374916893054344,0.3607524326621818,0.400117924890485,0.24051015080737756,0.10967624203392666,0.17330664618895383,0.2373206219062025,0,250
0.9608607497593548,0.4866064674031549,0.6232674145239977,0.4139397168964611,0.3272305629563391,0.165033049772313,0.166905344460724,0.3429050544962792,0,250
0.8812951701122326,0.4901991799942612,0.5062628214571062,0.9988100448597417,0.14003091522663522,0.09733002031623865,0.12049140736242239,0.0425409390341034,0,250
0.7900933443936852,0.5367401995938772,0.5563753870393549,0.8161923372450948,0.22079856219126706,0.11656367456944725,0.11812959313299864,0.4784665318250565,0,250
1.1146348582160344,0.45205837568694357,0.7408015671138782,0.362324049919545,0.4103419387801108,0.19591858088803638,0.13923140750008975,0.3047938580234491,0,250
1.1649083299659055,0.4160168661805018,0.6054529208826164,0.6509010637894457,0.3037572800510667,0.14719249281359614,0.15033881356333437,0.3395195610986049,0,250
1.4818048037653142,0.3541220091810676,0.5118476881872094,0.11347567102520105,0.3272581207588883,0.13775853665607124,0.17401759604138073,0.1873398723104803,0,250
1.0913687677466766,0.522626708181467,0.7455752546705123,0.5523147013865632,0.4909826523894471,0.20797571557826616,0.14417420224058114,0.4294592859724639,0,250
1.5931595422559761,0.24233987793949094,0.3229935169158579,0.1405039520032807,0.258548776545054,0.11411798050227136,0.26385171795250795,0.16242246858526846,0,250
1.231040738202225,0.3992027084072919,0.5103925896558622,0.6573464568060946,0.2874388860917216,0.1334349783084781,0.16337364455022174,0.32616973674103056,0,250
1.0915552677109948,0.4362288625581499,0.46999326371109656,0.3593552187272325,0.2564386256102541,0.12544630438855356,0.15308003428775319,0.2747014840831322,0,250
0.7586764231804661,0.5934585948363627,0.4399517191119228,0.7834661169456515,0.2033662656873482,0.10211466450529995,0.09978036792489589,0.4880233056316898,0,250
1.1560848314052081,0.3771599561894728,0.5136213924500549,0.2857997073168503,0.2697224681589306,0.13648510126230504,0.1791262951602504,0.2382964379291308,0,250
0.9296899014733513,0.5413088248437429,0.700988315945867,0.7263940897446716,0.3301279690572362,0.15877133059266813,0.11666722044516292,0.4644653901388463,0,250
1.203051686674533,0.5047522123136058,0.3647909804418687,0.31569870976476067,0.28288956851135355,0.10971785736273984,0.13635490415866505,0.28714393711431513,0,250
1.9568898220364892,0.20513883125420537,0.6271387682663466,0.1656025322397088,0.43049599053348486,0.1690978974407199,0.2991145301713573,0.15762352648250497,0,250
1.2710637925319894,0.37460923423872794,0.4700504947470325,0.03679004886202673,0.28329018450194593,0.1333542054610493,0.17008038836533781,0.1834761468772355,0,250
0.9761279019696953,0.482136716666891,0.23667310535908886,0.7255146102023051,0.19526871033110232,0.09297198403105929,0.13748798992071076,0.36487237769007863,0,250
