tau,kappa,beta,psi,tau_se,kappa_se,beta_se,psi_se,convergence,length
1.3800091527291054,0.2719618411051598,0.2017380875141378,0.07397483473791419,0.21833430345546234,0.10545116253948876,0.25614920132450086,0.1246964602068556,0,250
1.5655790356019303,0.2685760987701963,0.6168467109416512,0.04788281804713657,0.36168802190567806,0.16460526898956848,0.215568618038333,0.10571639042595371,0,250
0.7975054212770962,0.5602542785739387,0.35149500473783385,0.6785279974449652,0.1945051988919509,0.09984212229010686,0.12211473143054168,0.6096062933497686,0,250
0.904923729277662,0.5089715726729235,0.4096194699069777,0.7763018349108944,0.20775444193917686,0.101868688473693,0.11739562609962102,0.5804161277856454,0,250
0.8345041759167701,0.5825229894671854,0.6201250040522724,0.986482574131275,0.3147320688523958,0.15348804609369,0.14774001167008666,0.9556907500870342,0,250
0.7305806162211296,0.6564327893994533,0.3987521245187268,1.1423623819145339,0.2011309830919525,0.08805968472157343,0.08640682173948622,1.0147152447897525,0,250
1.178358565614007,0.4497549658958889,0.5422704521672265,0.2941038282073728,0.30147945465912157,0.136384754463498,0.14383421243702238,0.2847313546612126,0,250
0.40872973577038535,0.7902539505430717,0.4518183629454971,3.7666341335358324,0.1489000827641513,0.07033805233964859,0.07234326904053008,3.9598188096506344,0,250
1.054733736376422,0.47641476403342364,0.12486089623200242,0.3329795884810233,0.2920925927114925,0.14047637604327712,0.28613772711907975,0.32542474527140125,0,250
0.996897233569888,0.5948459256849736,0.5464414496447801,0.6208727027938667,0.3063714738308241,0.12059721236191936,0.10762440072031168,0.5900272226607725,0,250
0.8998763601649967,0.5465138972306545,0.41869335745994696,0.04132831820872219,0.2267236323813216,0.11106102491511614,0.10697554641122455,0.2892188383558106,0,250
1.1288225763572586,0.46721145576293366,0.6570853229098168,0.4478202857337586,0.34386055644009583,0.15652615589397473,0.1245775006178366,0.4056413763075966,0,250
1.1381855467541426,0.4716191395643675,0.5940419945280689,0.38929257909701026,0.3156206664296498,0.14212355777774832,0.12977626415769294,0.35416296838972344,0,250
0.715887083091762,0.6530643499590214,0.6443754663213418,1.3984439434243756,0.2763421008507004,0.12723646722121637,0.10270302305056232,1.4231441235833528,0,250
1.1318339060295526,0.47994207047448195,0.2887024833738776,0.3428926767634204,0.27974356332560957,0.12174171712738502,0.2047034802848553,0.31769216628688723,0,250
1.2101168560610782,0.4206250642863832,0.4736743167500324,0.3737505951542768,0.31690313745455867,0.14546528083061683,0.21973703421511992,0.3117525639132826,0,250
1.1560681103836352,0.4258552828111143,0.4313073573827964,0.321591155624092,0.2581241288740608,0.11764681097443364,0.14597402669146048,0.28835478289480304,0,250
1.261271524814869,0.33620699249699937,0.4873022610938808,0.43071160940955555,0.25454792458624215,0.1257174352898623,0.17494900723268333,0.2788065352295327,0,250
1.2859572890818,0.3277894916655472,0.050297127207811335,0.30465866628990407,0.2562732045931664,0.1229305556055106,0.34583804180353417,0.2226778942418076,0,250
1.5122895791838569,0.3740450363211761,0.31566004702628814,0.31315999395491495,0.2659746428363936,0.10119943889403635,0.14786342362821386,0.20878430281071092,0,250
0.9649637255839268,0.5429743265687808,0.5594864447747179,0.49938652026182295,0.2795513928019365,0.12342487914678575,0.10742432435354334,0.5026945563014003,0,250
1.096637556715978,0.37547466145468217,0.44941435293596554,1.0909582272215261,0.2367097550520223,0.12361472001042761,0.1679383854182634,0.6083484339079985,0,250
0.6557939612647413,0.6752687220167115,0.5218668243829492,1.2079392601434338,0.21616524990855177,0.10439278196993242,0.08676228001427821,1.224529224830302,0,250
1.4640699091183587,0.30694302753248986,0.21101079780745896,0.27335878216420517,0.23173957778717316,0.09918198821256259,0.2114303558697653,0.18073537330459505,0,250
1.1727142945137563,0.3563561404133093,0.6095420019837172,0.15646384084511938,0.28480281490026316,0.15021134210586276,0.1424373428794347,0.20052215282516578,0,250
1.0590290602846182,0.45741376349973556,0.5269188663291442,0.26152086925894347,0.3201964937122867,0.15745616950396446,0.1954599369319852,0.31269205881578244,0,250
1.291882215583764,0.483746963519775,0.36281999129955633,0.1925799278798898,0.2855221709618306,0.10706945100369422,0.12328217872883714,0.23026687784190017,0,250
0.8111924579858398,0.5789552523187369,0.4913898593856393,0.5874569650695083,0.23357576525313878,0.11696083914854709,0.11947108436809145,0.6081507207734583,0,250
0.9717863168183667,0.5247087921423566,0.6608045986843997,0.14396601392549374,0.3630387623081688,0.17257368015110489,0.13298712663915332,0.3179735728403399,0,250
0.3476491780015396,0.8177331086185824,0.7520952425872407,4.413465987351223,0.2022656431493131,0.10550197287129755,0.08580130804016763,6.207150318419492,0,250
1.6992264574907079,0.2430082665396611,0.07942499111415266,0.24278031498473684,0.24095164359497895,0.09587534870910375,0.29241377351819714,0.1421574148865218,0,250
1.1097004230836596,0.47753305369598226,0.40774220124836924,0.2185380942130353,0.26354400300945213,0.1173938712843708,0.14667796034962513,0.2703726250707198,0,250
0.6616449644091336,0.6258365386210979,0.5028994912170652,0.6163940146749554,0.20453192044991797,0.10904444445426714,0.09961433176900095,0.7943151664854102,0,250
0.9821518174793278,0.5503485131989281,0.6373914182328533,0.14169713121848437,0.33653343547007014,0.1526600057880721,0.11683424705619039,0.31628949403109924,0,250
1.2733858677769845,0.39662221958292043,0.4948882825462515,0.31543102028917097,0.31531223983970497,0.139742804506793,0.20746580180729554,0.2681221064372814,0,250
1.1587878739217536,0.47299544738579924,0.2619370243147568,0.6498591393336387,0.2225490281139441,0.09093571088903811,0.12406543438226615,0.4096213303459259,0,250
0.9600251316072647,0.4991109023072078,0.483499190150823,0.48540212107894776,0.27843722847558205,0.13581846917301008,0.1863039828739203,0.4652147140511643,0,250
1.0593522022652897,0.4415253233073467,0.37866455755623757,0.3378759067059617,0.22309097428319363,0.10924636811893387,0.1381250826346073,0.3081963296090722,0,250
0.934829722576749,0.512692626712366,0.4779580624330299,0.9234863421024863,0.25365417334398427,0.125208973841754,0.15433072895384192,0.6906349661467397,0,250
0.8492912643837128,0.558296592859677,0.40153005832792343,0.5814189010399475,0.20445453168865668,0.09798156385283784,0.09329871784470305,0.5498389281604695,0,250
0.9155317116656048,0.5286643311434932,0.5991749769388512,0.5675545380958663,0.28364663107553756,0.13927152529202655,0.12041096021333252,0.5561903732700524,0,250
0.8866297527519735,0.5195408587153527,0.4710251107933513,0.4118521189979157,0.22304660871234264,0.1132000055471207,0.10669927177404544,0.4424703720892344,0,250
0.6859492844201982,0.5996150122461437,0.648665091461791,0.9952304099399726,0.26780553093885384,0.15122547853467752,0.12944814545838002,1.0803571585666512,0,250
0.48079150122791314,0.6858589678252588,0.845390765722437,1.030576092235662,0.535847902964806,0.34905367057754066,0.16407774402734837,2.4925991385451898,0,250
1.51601458041805,0.28660472686581606,0.38196392227903997,0.2954226217989359,0.2583775270313079,0.11169488361975194,0.19021577499325956,0.1850817111717896,0,250
1.3027141515567793,0.3819428391687062,0.41717590026208173,0.4966796626207353,0.2947717925291395,0.1309308079032272,0.22506468583623584,0.32842509085784055,0,250
1.2555436461328193,0.4239034180189278,0.5693825580279055,0.4294674319732148,0.37217771419396084,0.16493373062215702,0.21324791120898784,0.3566591551838943,0,250
0.9119135755919838,0.5179526976514381,0.5330101834908612,0.6934445038305643,0.23761023126118971,0.11890436443401174,0.1040563040801493,0.572178536136007,0,250
1.0457645096377215,0.4933754743172886,0.6112212947938374,0.4728102868289184,0.2981920394583931,0.13461261040730946,0.10542109265105112,0.44119577154400097,0,250
1.0094356624559035,0.5585657074863412,0.5195898599469615,0.3563420151120066,0.2784888045293635,0.11963963720716522,0.11056924873070663,0.3972072652585476,0,250
1.6331067787408822,0.19807087735334628,0.10918024659826896,5.976443033568744e-15,0.22198042375918478,0.10778362814275338,0.4234668273257755,5.976443033568744e-12,0,250
0.8421563022839377,0.6264575984253534,0.48178461777462567,1.2387760226924183,0.23837024246842578,0.1007991331601623,0.09083667462691561,0.9896883480452592,0,250
1.035707464747883,0.4685396825635545,0.5400658349591047,0.4283297028599072,0.2593396533735887,0.12825794386606804,0.12613632768600655,0.3764320824090246,0,250
0.8009958902700784,0.6012169400809423,0.65924546841768,0.8439551978945343,0.301980587812256,0.14460350412122347,0.10886728150759546,0.8944352492861811,0,250
0.7381426840312459,0.6523842433948898,0.6084190626587744,0.7784718956376264,0.26205786360116373,0.11671759697527824,0.08986303789838442,0.9210972260547339,0,250
1.623747441763944,0.21917438038066336,0.31361189375326753,0.13302538825306423,0.25893270543060976,0.11531714430820145,0.3094286203607591,0.11574433228559611,0,250
0.9579778002722207,0.6027574409205579,0.8854602889382378,0.8245297806835451,1.0834457255337502,0.44808275826464783,0.1613812644742693,1.8864742939278873,0,250
0.9917599638125084,0.4896054621063032,0.42948161209049157,0.5423040235042049,0.2525639730942694,0.11977602137136288,0.1359675758476335,0.4576639511776464,0,250
0.7596447738256893,0.5884166506990249,0.37168785759058315,1.0969363462793613,0.21066539595741052,0.10710440623162286,0.13986154469423687,0.9000455802470801,0,250
1.7788805690706337,0.15854577033563738,0.050203211111642346,0.11871061938344667,0.20910226070798,0.08699626800529672,0.3602029961734929,0.09346101789223285,0,250
1.1940180438428674,0.41580623243945286,0.4195937999143758,0.3847063306345393,0.25346971665738116,0.11626341443345524,0.1456279009182098,0.29605182495668503,0,250
1.248111414559189,0.3946386395065792,0.3868640580468288,0.2664790736916452,0.2408042352554197,0.10811728540982031,0.13200336211995203,0.23105199849362623,0,250
1.0943713761937106,0.42519765989534986,0.500639939017235,0.22010619605824527,0.2648387857836555,0.13182063810785535,0.14801957989021872,0.25968407431494983,0,250
0.8152491824533206,0.5932154484187361,0.5314995646059967,0.45024595766804854,0.2535667173274468,0.11978198006207112,0.11017933938200018,0.5734820020531076,0,250
1.2005564927528873,0.4313768136590374,0.3525384183475579,0.49935015658249393,0.24631825373923355,0.10735033043684496,0.15135883808346606,0.3417035370294264,0,250
0.749736034160536,0.6153257315547311,0.6328860766901555,0.2752549322452786,0.27952684538213596,0.13988349413419238,0.09824608284557831,0.5545106892415382,0,250
1.0763143919328273,0.45954469366356776,0.3965467693106926,0.5911190321920395,0.2354917657369245,0.10837289933486868,0.13390033832866488,0.4226179139877292,0,250
1.1144980133762128,0.43374689166882496,0.207376250215922,0.1754781817647476,0.1925689717317717,0.08809977424983553,0.11496817258535687,0.22613834092591606,0,250
1.3319371971398681,0.3031313314120165,0.33241269430668297,0.4267417783586051,0.24760966787486377,0.117118415376432,0.2423894656353676,0.2574411097254758,0,250
1.0469856772572737,0.4419858543389104,0.3840495077349134,0.4002265266912024,0.23582230899020157,0.11840497141501252,0.16698915610946358,0.34020222549618806,0,250
0.803963887411873,0.624849728368718,0.5318067895971116,1.099184702930737,0.2481941576407664,0.11133837977012606,0.10683092762529112,0.9649759160566563,0,250
0.8004219846482863,0.5870987305031721,0.4968934808491264,1.2305212934606835,0.22776227465626875,0.10814058668691685,0.10167149478140672,0.9918645718189936,0,250
0.9001624417409831,0.5381540933451638,0.709438627003413,0.4939572744050804,0.33084684914019125,0.16506776658370673,0.10757821014404347,0.5579079631320392,0,250
0.7308856864021861,0.6590529280091448,0.5545833073231847,1.3052523752562106,0.23569226950832572,0.1002676624045166,0.09390666649360979,1.2290900383699033,0,250
0.48019121245254753,0.7230236914386758,0.7908938522269177,1.6283450605400924,0.2832797366530072,0.16566540161770996,0.09998770261467646,2.3009060831532375,0,250
1.00285231725958,0.4104997455009948,0.5298973473791989,0.1403623590414807,0.2699712583604719,0.1539430432373092,0.19220563015997466,0.24257908990280644,0,250
1.3167629475301355,0.25944148380849413,4.765622354269438e-6,0.034051373840117055,0.1389131247297743,0.06239653826435811,0.0024588146979896814,0.11814614839036862,0,250
1.241985462462986,0.3878465189262203,0.5342236787995096,0.29814789619225246,0.29674718697780267,0.13949876680342244,0.16734373153365295,0.25691707454116375,0,250
1.4135508264131436,0.33081170736285814,0.7649684449430515,0.30667703381948025,0.5336315503166162,0.24985515066327588,0.2411646860659681,0.28934390582092995,0,250
1.2128244403684225,0.406936751767909,0.4481475700433362,0.6962348433209805,0.26976815946383026,0.1241370100899564,0.18555773399764133,0.4278031130291595,0,250
0.9624536057252709,0.49586979142346854,0.4924123041026068,0.3887039968499179,0.23766547440887348,0.1192561149809373,0.12070535604411538,0.3868406935723983,0,250
1.1301871692891972,0.4452367501781353,0.40725000582137266,0.1150365979435745,0.2715857710818403,0.1274732042279154,0.17346497908458083,0.21538170994444983,0,250
1.3710666106120735,0.3741123431036023,0.3866120721732744,0.3538381747607466,0.29744321046911326,0.12975296654783078,0.2254746038646753,0.2510672925637486,0,250
1.228857875659495,0.46173441917036134,0.48952438530035386,0.1647734826391677,0.30756206815930753,0.12787556029376046,0.1405595325885481,0.22832522005390007,0,250
0.9740941125287007,0.521885260062055,0.4409227985440423,0.5619823826261362,0.2290922099311448,0.10574226975279284,0.1009816088707992,0.4699487458770598,0,250
0.42268358241982057,0.7869407014702493,0.6619700742805815,2.2599557956008534,0.24162980016877303,0.12352787758728512,0.10917332843317647,3.3208609994171816,0,250
1.1109620574955703,0.47099557801498027,0.252839753353204,0.3783096940834751,0.2068414651599939,0.09002192728849553,0.11575011636095882,0.30999784970172833,0,250
1.3173379453580056,0.37042519758927733,0.3520000413151788,0.25568040308884604,0.24757162374584152,0.10969952357339957,0.1643459487158024,0.21048833753586615,0,250
1.3039037928288588,0.3371969544401071,0.5778502850079935,0.1935909909428246,0.3252577242446227,0.15721843811763608,0.1895491255625228,0.1983452041329309,0,250
1.2311095170996131,0.4096785774196065,0.42558797176068985,9.675198331597119e-6,0.24838870959232612,0.12037596858122447,0.15016105006707015,0.0037390881728818137,0,250
0.9629692776184766,0.5205617273069763,0.5963336825314658,0.4304153668135793,0.2837846692372687,0.1388887230110145,0.11673594018127953,0.4390491212120876,0,250
0.8998604834884806,0.6155188926679322,0.607126194778308,0.6657549613193097,0.350563036465862,0.15014043587184608,0.14743135336339444,0.715830963726729,0,250
1.5786141636936235,0.23174243225134103,0.5214737701763145,0.2182260855573226,0.3002325197762108,0.13813475219668142,0.25113971137728114,0.1521098047474184,0,250
1.202648454407336,0.2960977231972937,0.5545448769643881,0.2946520877697041,0.247521920737517,0.13562901725969184,0.1599547184575891,0.22817909045600687,0,250
