tau,kappa1,kappa2,beta,tau_se,kappa1_se,kappa2_se,beta_se,convergence,length
1.954695001411975,0.1338090828581795,0.6677022222746595,0.18215886819495128,0.5740306081700158,0.13180951256109147,0.09267462357761148,0.09190454930950946,0,250
1.6697383805001447,0.18609077622169726,0.6454683060137788,0.2841583666419332,0.663047215114741,0.16597158991677627,0.11867061449410789,0.0993212925747349,0,250
2.0004935381147266,0.17924170721670485,0.5985466561816059,0.16032530752253737,0.5939296760352747,0.13029047097278998,0.08730031182909145,0.09541052337055583,0,250
2.261599794880039,0.22382142353823728,0.5710711203530967,0.10720073892305247,0.7404117349623034,0.12545214799246143,0.08305339328808055,0.10448732798917676,0,250
1.4529101716378277,0.302169322892176,0.5586488049984701,0.02971873738988836,0.40451052951596117,0.09690201749424904,0.07080228860200585,0.08804987202302428,0,250
3.086074621329536,0.061256685824158004,0.6534855215277816,0.16644717246223542,0.8913833294121587,0.14850829894783166,0.09381301379344562,0.098338273496952,0,250
1.7326996842214928,0.2896707619710477,0.5444502452279193,0.13698079343244896,0.5420377489821191,0.1181685121346879,0.08398691714295353,0.0921371960618232,0,250
2.2962863472231008,0.11708254038914594,0.6486763038780833,0.15126675835321174,0.6939331268464094,0.14104116324697705,0.09279804952063608,0.09716765161332702,0,250
2.7816626823408037,0.21502472216660684,0.5183331461654622,0.1135380800420902,0.7322673596070162,0.10710917864182937,0.07119766117672026,0.11225604268257974,0,250
2.4637338377908455,3.951612678849313e-5,0.7204102554504583,0.19333819458580812,0.48127708270546155,0.006744748268008872,0.05652992461714888,0.06701205841674072,0,250
1.6575669655919123,0.123314496773868,0.7222232764534061,0.2871953904011663,0.5081016058998059,0.14263000568414655,0.10994251232571127,0.09132363454634272,0,250
2.2342075212154295,0.11895745199052678,0.641367812420673,0.12751082318995333,0.8386027363512321,0.17501874605698994,0.1095040362915504,0.11869302858855298,0,250
2.110950353775431,0.16851801649793666,0.6154912648725864,0.23983629549926014,0.6786892077274453,0.1422937192178531,0.09797040944610708,0.09624851826010397,0,250
3.3683821979456643,0.03488238041231595,0.618250990635795,0.24171109107200067,0.9325221695643282,0.14373073362869512,0.09224930757696398,0.09398272518804558,0,250
2.4353289025162215,0.06591673029889474,0.6888374485070593,0.13399971531509297,1.1995063075225225,0.24157861077832224,0.13958931126667493,0.13528332199603782,0,250
1.7297893085734621,0.24727035452189977,0.5758769232236342,0.03474612878869262,0.4959779249725372,0.11095331760870301,0.07626515437493718,0.09346199102440286,0,250
2.9996118122927298,0.07468329442060183,0.6400500661526566,0.19018759692663,0.8217971134283593,0.13238242693926106,0.08826690375911905,0.09610440855063176,0,250
2.0996719927873952,0.059719188661716466,0.735196431489704,0.21441845712574945,0.5601073332901879,0.12857623057825252,0.0933712779399004,0.08695683585899495,0,250
2.0441159747803024,0.317828844320661,0.4889712374578411,0.12101607557160558,0.6365266259300262,0.11509420957798372,0.07738143078786736,0.09565218443363775,0,250
1.9505073120119238,0.12000201118458732,0.707483309445172,0.2621900064006041,0.5723135630121258,0.13104709035060963,0.10002028505010893,0.09210874870689538,0,250
1.6339639115588493,0.3239083323647619,0.5174007567845622,0.085539603344512,0.3950129627887061,0.08580788442694375,0.06372684824515082,0.08713464119964039,0,250
3.0598970663952616,0.07512657526121055,0.6082998189308255,0.163567618373403,0.8027558860933927,0.12522761698992949,0.08072039572473044,0.09554152565783461,0,250
2.6158506235914647,0.14704295099341233,0.606390367290311,0.14396384111835137,0.6830833647419179,0.11868812632492644,0.0789709131294815,0.08771308098342778,0,250
1.9531981541425665,0.21865716321720863,0.5681112009775432,0.12182281588211015,0.5917632589497523,0.12475061512469471,0.081619772145656,0.09290207738504128,0,250
1.9999388784604994,0.13545238894269923,0.6329464994050545,0.16305678775777718,0.6205318994816995,0.14183930731594485,0.09216906524636852,0.09535650727700595,0,250
2.314205267348635,0.12668027420718408,0.630280660304309,0.07580874795773977,0.7397081741169754,0.14324037022817188,0.08985439627850582,0.10756089753763175,0,250
1.8580745238878698,0.30609122915106146,0.527627368900464,0.14585356623503762,0.4987464552982713,0.10335624757013022,0.07630936982852471,0.08965382405518492,0,250
2.609114991557657,0.1116251902438249,0.6306308436490546,0.05981828401979707,1.162629086700664,0.20384412166867877,0.11153032654813075,0.12669142585943768,0,250
1.9423120153878988,0.20693035253954603,0.6024420488419797,0.3018462952337311,0.6272767151118415,0.13595394174237357,0.09926298219405387,0.09668585784267449,0,250
1.3865544735834037,0.2938933328288677,0.5719000191068203,0.283881235224648,0.4939311929907225,0.12799688372587373,0.0979198234455176,0.09718103717973746,0,250
1.4001048090957895,0.37645847411758926,0.4698746101444773,0.15874002438427437,0.3728119171757236,0.09342137621376544,0.07008229652211954,0.08890449132317065,0,250
1.2457241853433132,0.19345638093555692,0.665154754084821,0.1474839791383598,0.3975466783231875,0.12571331479257083,0.09420002764362922,0.09862472742704281,0,250
1.6990403609726543,0.34870884793148704,0.49467407831913723,0.16381050174763448,0.5455595108939759,0.10257816231462087,0.07283043841932434,0.10933986610019623,0,250
2.651333983085207,0.07259769162802757,0.6956097332663496,0.20083121709625743,0.910914873398824,0.16349535460125877,0.10921307143834426,0.10408200245324477,0,250
2.0413902028087727,0.10308873757466382,0.6928946568648873,0.24861361288668177,0.7516151729621993,0.16864511815974217,0.11621597721987215,0.10002101083924288,0,250
2.199103556920111,0.22622019681773745,0.5537322285450833,0.18195150685232278,0.5782405467592837,0.10996736015900244,0.07698617647772871,0.09110918318794667,0,250
